Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),Yaw (deg),Pitch (deg),Roll (deg),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Accel. X (m/s^2),Accel. Y (m/s^2),Accel. Z (m/s^2),GPS TOW,GPS Week Number
3500,-1248378.298000521,-7323012.547924813,-2082941.221098059,159.0936074346921,0.07565181662346224,0,2749.756606761366,1316.301460377872,-6274.984049610794,1.263804733753204,5.916692316532135,1.811597030609846,259185.500,2296
3600,-1248103.315995151,-7322880.888198113,-2083568.71046306,159.0928601507458,0.0756723693020937,0,2749.883495038375,1316.893069539219,-6274.803232052363,1.27346720546484,5.919951945543289,1.79320340976119,259185.600,2296
3700,-1247828.321302409,-7322749.169310985,-2084196.181743382,159.0921125200208,0.07569292969376165,0,2750.01036177855,1317.484667059034,-6274.622357566841,1.278123818337917,5.918089300394058,1.797627191990614,259185.700,2296
3800,-1247553.313923801,-7322617.391264765,-2084823.63493353,159.0913648464585,0.07571344952345616,0,2750.137209775858,1318.076255265623,-6274.441435351036,1.274922396987677,5.917390808463097,1.804088242352009,259185.800,2296
3900,-1247278.293860848,-7322485.554060766,-2085451.070028066,159.0906168231588,0.07573401072695862,0,2750.264045665972,1318.667825311422,-6274.26045271568,1.270323991775513,5.916459485888481,1.806649379432201,259185.900,2296
4000,-1247003.261115062,-7322353.657700315,-2086078.487021534,159.089868538087,0.07575456204841523,0,2750.390867469832,1319.259383715689,-6274.079416645691,1.271371729671955,5.916226655244827,1.804204657673836,259186.000,2296
4100,-1246728.215687948,-7322221.702184735,-2086705.885908501,159.0891199867671,0.07577509193120675,0,2750.51767739933,1319.850930478424,-6273.898332379758,1.268403138965368,5.917390808463097,1.804728526622057,259186.100,2296
4200,-1246453.157581017,-7322089.687515343,-2087333.26668352,159.0883711971057,0.07579564096180043,0,2750.644471612759,1320.442459080368,-6273.717180127278,1.264852471649647,5.915528163313866,1.811189576983452,259186.200,2296
4300,-1246178.086795797,-7321957.613693465,-2087960.629341132,159.0876220410047,0.07581617732909064,0,2750.771247199737,1321.033976972103,-6273.535979329608,1.267413608729839,5.913199856877327,1.818581949919462,259186.300,2296
4400,-1245903.003333769,-7321825.48072043,-2088587.973875903,159.086872827246,0.075836689071807,0,2750.898001715541,1321.625484153628,-6273.354724282399,1.269509084522724,5.91459684073925,1.816253643482924,259186.400,2296
4500,-1245627.907196448,-7321693.288597552,-2089215.300282397,159.0861232771055,0.07585722544277114,0,2751.024747849442,1322.21697550267,-6273.173416149803,1.264386810362339,5.913199856877327,1.818989403545856,259186.500,2296
4600,-1245352.798385357,-7321561.037326163,-2089842.608555148,159.085373468953,0.07587776601729701,0,2751.151472097263,1322.80845195055,-6272.992039914243,1.259148120880127,5.913199856877327,1.823122147470713,259186.600,2296
4700,-1245077.676902003,-7321428.726907589,-2090469.89868872,159.0846234041535,0.07589827504657858,0,2751.278190524317,1323.399915825576,-6272.810615366325,1.256237737834454,5.912035703659058,1.8291175365448,259186.700,2296
4800,-1244802.542747906,-7321296.357343148,-2091097.170677671,159.083872971459,0.07591879022537915,0,2751.404893933795,1323.99136852473,-6272.629148210399,1.263513695448637,5.911337211728096,1.828128006309271,259186.800,2296
4900,-1244527.395924567,-7321163.92863418,-2091724.424516527,159.0831224776221,0.07593930643305528,0,2751.531570102088,1324.582807719707,-6272.4476166768,1.269858330488205,5.913898348808289,1.815846189856529,259186.900,2296
5000,-1244252.236433482,-7321031.440781998,-2092351.660199896,159.0823716489729,0.07595982116598501,0,2751.658234861679,1325.174232013524,-6272.266023908742,1.266133040189743,5.914364010095596,1.817243173718452,259187.000,2296
5100,-1243977.064276171,-7320898.89378793,-2092978.877722317,159.0816205646961,0.07598034714169426,0,2751.784889027476,1325.765643268824,-6272.084385855123,1.264095772057772,5.912967026233673,1.820677425712347,259187.100,2296
5200,-1243701.879454159,-7320766.287653312,-2093606.077078322,159.0808692079435,0.07600086393462693,0,2751.911532715894,1326.35704241693,-6271.902702981606,1.261127181351185,5.913665518164635,1.820619218051434,259187.200,2296
5300,-1243426.681968962,-7320633.622379473,-2094233.258262456,159.0801175872131,0.07602134941471222,0,2752.038164297119,1326.948428060859,-6271.72095910646,1.270906068384647,5.917390808463097,1.802516635507345,259187.300,2296
5400,-1243151.471822065,-7320500.897967723,-2094860.421269349,159.0793656241682,0.0760418610557942,0,2752.164776902646,1327.539802063257,-6271.539164939895,1.273874659091234,5.91459684073925,1.809676177799702,259187.400,2296
5500,-1242876.249014989,-7320368.114419412,-2095487.56609349,159.0786136130812,0.07606236128014285,0,2752.291361917742,1328.131161630154,-6271.357304882258,1.27212842926383,5.913432687520981,1.813052222132683,259187.500,2296
5600,-1242601.013549251,-7320235.271735863,-2096114.692729451,159.0778612406039,0.07608285906187602,0,2752.417948096991,1328.722509089857,-6271.175409783609,1.26910163089633,5.91459684073925,1.813052222132683,259187.600,2296
5700,-1242325.765426356,-7320102.369918403,-2096741.801171802,159.077108610615,0.0761033502960056,0,2752.544512040913,1329.313842114061,-6270.993446698412,1.268519554287195,5.915295332670212,1.814449205994606,259187.700,2296
5800,-1242050.504647824,-7319969.408968364,-2097368.891415082,159.0763557262267,0.07612385103470663,0,2752.671058522537,1329.905161168426,-6270.811422728002,1.267006155103445,5.915295332670212,1.810840331017971,259187.800,2296
5900,-1241775.231215158,-7319836.388887078,-2097995.963453867,159.0756025924463,0.07614432434463313,0,2752.797602443025,1330.496466252953,-6270.62935847789,1.262873411178589,5.914364010095596,1.81922223418951,259187.900,2296
6000,-1241499.945129895,-7319703.309675874,-2098623.017282694,159.074849098577,0.07616481342884796,0,2752.924118889496,1331.087758298963,-6270.447227638215,1.26624945551157,5.912268534302711,1.825741492211819,259188.000,2296
6100,-1241224.646393511,-7319570.171336086,-2099250.052896134,159.0740955437345,0.07618532269127035,0,2753.050619270653,1331.679040100425,-6270.265052793548,1.266133040189743,5.911104381084442,1.825974322855473,259188.100,2296
6200,-1240949.335007534,-7319436.973869047,-2099877.070288744,159.0733416404178,0.07620580444621367,0,2753.177107544616,1332.27030467242,-6270.082817645743,1.261534634977579,5.911104381084442,1.828768290579319,259188.200,2296
6300,-1240674.010973481,-7319303.717276092,-2100504.069455072,159.0725875057024,0.07622626805143307,0,2753.303571487777,1332.861554343253,-6269.900510087609,1.258042175322771,5.911802873015404,1.829466782510281,259188.300,2296
6400,-1240398.674292862,-7319170.401558549,-2101131.050389682,159.0718330851974,0.07624675265881524,0,2753.430037060753,1333.452793303877,-6269.718167139217,1.253851223737001,5.909474566578865,1.838197931647301,259188.400,2296
6500,-1240123.324967205,-7319037.026717757,-2101758.013087126,159.0710783146969,0.07626721694038692,0,2753.556480165571,1334.044018760324,-6269.535768777132,1.260952558368444,5.909241735935211,1.837383024394512,259188.500,2296
6600,-1239847.962998006,-7318903.592755052,-2102384.957541943,159.0703234723215,0.07628769477700185,0,2753.682902315632,1334.635232575238,-6269.35331732966,1.268403138965368,5.912035703659058,1.822947524487972,259188.600,2296
6700,-1239572.588386767,-7318770.099671763,-2103011.883748742,159.0695683050787,0.0763081629429411,0,2753.809305489995,1335.2264277637,-6269.170791842043,1.265376340597868,5.913199856877327,1.822947524487972,259188.700,2296
6800,-1239297.201135013,-7318636.547469226,-2103638.791702053,159.0688128715081,0.07632862947983715,0,2753.935703309253,1335.817613173276,-6268.988230032846,1.264153979718685,5.912035703659058,1.825392246246338,259188.800,2296
6900,-1239021.801244257,-7318502.936148777,-2104265.68139644,159.0680571770579,0.07634910483382562,0,2754.06208971981,1336.408787406981,-6268.805621191859,1.26037048175931,5.911802873015404,1.826556399464607,259188.900,2296
7000,-1238746.388716026,-7318369.26571176,-2104892.552826435,159.0673012077436,0.07636954360891575,0,2754.188467049971,1336.99994860217,-6268.622956238687,1.266016624867916,5.913665518164635,1.815846189856529,259189.000,2296
7100,-1238470.963551828,-7318235.536159501,-2105519.405986629,159.0665448945647,0.07639002512875406,0,2754.314820165746,1337.591093964875,-6268.440232612193,1.274223905056715,5.913432687520981,1.812819391489029,259189.100,2296
7200,-1238195.525753151,-7318101.747493342,-2106146.240871583,159.0657885369635,0.07641048640418981,0,2754.441150696948,1338.182226289064,-6268.257453339174,1.269567292183638,5.91157004237175,1.821666955947876,259189.200,2296
7300,-1237920.075321528,-7317967.899714624,-2106773.057475846,159.0650318272516,0.07643092844689785,0,2754.567479714751,1338.773348368704,-6268.074632622302,1.264445018023252,5.911802873015404,1.825974322855473,259189.300,2296
7400,-1237644.612258476,-7317833.992824682,-2107399.855793972,159.0642748565805,0.07645136795455543,0,2754.693783354014,1339.364452753216,-6267.891738563776,1.265085302293301,5.912501364946365,1.825974322855473,259189.400,2296
7500,-1237369.136565503,-7317700.026824853,-2108026.635820525,159.0635176234624,0.07647181762302578,0,2754.820078378543,1339.955545496196,-6267.708801664412,1.260603312402964,5.912035703659058,1.827836968004704,259189.500,2296
7600,-1237093.648244132,-7317566.001716481,-2108653.397550056,159.0627601329512,0.07649226590554296,0,2754.946358967572,1340.546622406691,-6267.525799805298,1.256819814443588,5.910173058509827,1.835869625210762,259189.600,2296
7700,-1236818.147295883,-7317431.917500901,-2109280.140977134,159.0620022909875,0.07651272475989319,0,2755.072620231658,1341.137687209994,-6267.342748120427,1.262756995856762,5.909008905291557,1.836218871176243,259189.700,2296
7800,-1236542.633722243,-7317297.774179457,-2109906.866096326,159.0612443952128,0.07653314426055188,0,2755.198861006647,1341.728742234409,-6267.159643583,1.262640580534935,5.909008905291557,1.83784868568182,259189.800,2296
7900,-1236267.107524745,-7317163.571753489,-2110533.572902176,159.0604861659974,0.07655358616339286,0,2755.325082223862,1342.319776304066,-6266.976465471089,1.259322743862867,5.908776074647903,1.837615855038166,259189.900,2296
8000,-1235991.568704904,-7317029.310224338,-2111160.261389249,159.0597276484661,0.07657402665280703,0,2755.451299250126,1342.910802457482,-6266.79325196892,1.257634721696377,5.909241735935211,1.835054717957973,259190.000,2296
8100,-1235716.017264226,-7316894.989593347,-2111786.931552117,159.0589688838272,0.07659444186830906,0,2755.577509757131,1343.501813709736,-6266.609988873824,1.250416971743107,5.907611921429634,1.848326064646244,259190.100,2296
8200,-1235440.453204264,-7316760.609861858,-2112413.5833853,159.0582097462749,0.07661486398413263,0,2755.703693022951,1344.092811923474,-6266.426660586149,1.26339728012681,5.908776074647903,1.836917363107204,259190.200,2296
8300,-1235164.876526472,-7316626.17103121,-2113040.21688342,159.0574505784448,0.07663531060239109,0,2755.829856614582,1344.683796633035,-6266.243282472715,1.263339072465897,5.908776074647903,1.836451701819897,259190.300,2296
8400,-1234889.287232399,-7316491.67310275,-2113666.832041002,159.0566910515818,0.07665572600598711,0,2755.956006702036,1345.274766441435,-6266.059839632362,1.261476427316666,5.909008905291557,1.83482188731432,259190.400,2296
8500,-1234613.685323553,-7316357.11607782,-2114293.428852619,159.0559312644206,0.07667614647044352,0,2756.082147359848,1345.865724142641,-6265.876354184002,1.258449628949165,5.908776074647903,1.840991899371147,259190.500,2296
8600,-1234338.070801456,-7316222.499957765,-2114920.007312819,159.0551712158228,0.07669656337065603,0,2756.208278704435,1346.456671133637,-6265.692825196311,1.257983967661858,5.910173058509827,1.835986040532589,259190.600,2296
8700,-1234062.443667631,-7316087.824743934,-2115546.567416151,159.0544109065156,0.07671697494317567,0,2756.334392586723,1347.047599963844,-6265.509224729612,1.262174919247627,5.912035703659058,1.82760413736105,259190.700,2296
8800,-1233786.803923588,-7315953.090437662,-2116173.109157211,159.053650236791,0.07673739722134561,0,2756.460487493314,1347.638517152518,-6265.325574902818,1.271720975637436,5.911802873015404,1.822249032557011,259190.800,2296
8900,-1233511.151570819,-7315818.2970403,-2116799.632530559,159.0528895298464,0.07675779769551844,0,2756.586560397409,1348.229423630983,-6265.141870360821,1.268810592591763,5.910173058509827,1.82795338332653,259190.900,2296
9000,-1233235.486610862,-7315683.444553195,-2117426.137530737,159.052128454415,0.07677819992316305,0,2756.712634931318,1348.820318933576,-6264.958130661398,1.26491067931056,5.910405889153481,1.829233951866627,259191.000,2296
9100,-1232959.809045231,-7315548.532977695,-2118052.624152315,159.0513671222191,0.07679860839509946,0,2756.838683970273,1349.411195144057,-6264.774317853153,1.261243596673012,5.910871550440788,1.830514520406723,259191.100,2296
9200,-1232684.11887544,-7315413.562315146,-2118679.092389855,159.0506055488607,0.07681899428010951,0,2756.964721833356,1350.0020573847,-6264.590445440263,1.259846612811089,5.910405889153481,1.833424903452396,259191.200,2296
9300,-1232408.416103022,-7315278.53256689,-2119305.542237916,159.0498436058565,0.07683939891785398,0,2757.090741652064,1350.592907518148,-6264.40652506426,1.260254066437483,5.906913429498672,1.845182850956917,259191.300,2296
9400,-1232132.700729462,-7315143.44373428,-2119931.973691067,159.0490816146477,0.07685980885787115,0,2757.2167388862,1351.183746010065,-6264.222548576072,1.259613782167435,5.906214937567711,1.846463419497013,259191.400,2296
9500,-1231856.972756295,-7315008.295818667,-2120558.386743864,159.0483192652589,0.07688019066917916,0,2757.342725293711,1351.774568203837,-6264.038513414562,1.254782546311617,5.905982106924057,1.850072294473648,259191.500,2296
9600,-1231581.232185043,-7314873.088821401,-2121184.781390859,159.0475566590381,0.07690058176867748,0,2757.468695286661,1352.365376893431,-6263.854422140867,1.258216798305511,5.90737909078598,1.843669451773167,259191.600,2296
9700,-1231305.47901721,-7314737.822743827,-2121811.157626642,159.0467938016152,0.07692095377560872,0,2757.594650029205,1352.956172078848,-6263.670276617631,1.250999048352242,5.906913429498672,1.852051354944706,259191.700,2296
9800,-1231029.71325432,-7314602.497587292,-2122437.515445758,159.0460306801213,0.07694135545444492,0,2757.720600464381,1353.546954225749,-6263.486084295437,1.251173671334982,5.905982106924057,1.851352863013744,259191.800,2296
9900,-1230753.934897917,-7314467.113353157,-2123063.854842747,159.0452671780889,0.07696173600614954,0,2757.846529129893,1354.137723334134,-6263.301837490872,1.264270395040512,5.907611921429634,1.839478500187397,259191.900,2296
10000,-1230478.14394946,-7314331.670042763,-2123690.175812234,159.0445036682212,0.07698209587841141,0,2757.972428807989,1354.72847847268,-6263.117522699758,1.2620585039258,5.907146260142326,1.843669451773167,259192.000,2296
10100,-1230202.340410498,-7314196.167657465,-2124316.478348745,159.0437397790727,0.07700250104643599,0,2758.09832685627,1355.319219641387,-6262.933167628944,1.259264536201954,5.908310413360596,1.843320205807686,259192.100,2296
10200,-1229926.524282554,-7314060.606198616,-2124942.762446834,159.0429756317756,0.07702286662883753,0,2758.224216056988,1355.909951962531,-6262.74876948446,1.259555574506521,5.907146260142326,1.842621713876724,259192.200,2296
10300,-1229650.695567132,-7313924.985667568,-2125569.028101095,159.0422112288427,0.07704322500724935,0,2758.350083371624,1356.500667054206,-6262.564303586259,1.25484075397253,5.907146260142326,1.845415681600571,259192.300,2296
10400,-1229374.854265773,-7313789.306065679,-2126195.275306044,159.041446553258,0.0770635876111895,0,2758.475938462652,1357.09136724472,-6262.379777152091,1.260428689420223,5.910173058509827,1.836218871176243,259192.400,2296
10500,-1229099.00037998,-7313653.567394288,-2126821.504056299,159.0406815327712,0.07708396202543222,0,2758.601779234596,1357.682055793703,-6262.195210671052,1.263106241822243,5.907146260142326,1.84355303645134,259192.500,2296
10600,-1228823.133911261,-7313517.769654763,-2127447.714346393,159.0399164603308,0.07710431816292712,0,2758.727594511583,1358.272732701153,-6262.01058155857,1.265783794224262,5.907844752073288,1.837732270359993,259192.600,2296
10700,-1228547.254861141,-7313381.912848452,-2128073.906170907,159.0391510248864,0.07712470208837001,0,2758.853404317051,1358.863393776119,-6261.825905879959,1.262698788195848,5.907844752073288,1.838430762290955,259192.700,2296
10800,-1228271.363231138,-7313245.996976712,-2128700.079524402,159.0383853438737,0.07714505127644562,0,2758.979196660221,1359.454042743891,-6261.641169898212,1.257401891052723,5.907611921429634,1.841923221945763,259192.800,2296
10900,-1227995.459022778,-7313110.022040901,-2129326.23440143,159.0376193975434,0.07716537357402518,0,2759.104978991672,1360.04467587918,-6261.456377571449,1.257401891052723,5.908776074647903,1.842505298554897,259192.900,2296
11000,-1227719.542237584,-7312973.988042364,-2129952.370796571,159.0368531026839,0.0771857640291677,0,2759.230739320628,1360.635295510292,-6261.271531693637,1.257634721696377,5.904119461774826,1.854030415415764,259193.000,2296
11100,-1227443.612877059,-7312837.894982474,-2130578.488704374,159.0360867440608,0.07720608208149364,0,2759.356479276903,1361.225903965533,-6261.086632031947,1.257169060409069,5.904817953705788,1.855427399277687,259193.100,2296
11200,-1227167.670942726,-7312701.742862575,-2131204.588119418,159.0353200238842,0.07722644511507464,0,2759.482209570706,1361.81649658829,-6260.901677189395,1.254258677363396,5.905283614993095,1.85531098395586,259193.200,2296
11300,-1226891.716436105,-7312565.531684028,-2131830.669036267,159.0345530671971,0.07724680149934084,0,2759.607919026166,1362.407074309886,-6260.716657387093,1.254142262041569,5.903886631131172,1.855776645243168,259193.300,2296
11400,-1226615.749358715,-7312429.261448191,-2132456.73144949,159.0337858453939,0.07726713301237061,0,2759.733616723679,1362.997639458627,-6260.531589156017,1.248554326593876,5.903653800487518,1.860898919403553,259193.400,2296
11500,-1226339.769712077,-7312292.932156425,-2133082.775353645,159.0330183559166,0.07728746641818378,0,2759.859311277978,1363.588192500174,-6260.34647715278,1.245469320565462,5.902955308556557,1.866836100816727,259193.500,2296
11600,-1226063.777497741,-7312156.543810088,-2133708.800743266,159.0322505068118,0.07730780414267273,0,2759.984978358261,1364.17873064056,-6260.161300189793,1.259497366845608,5.904817953705788,1.852400600910187,259193.600,2296
11700,-1225787.772717172,-7312020.096410538,-2134334.807612977,159.0314826136713,0.07732814611227432,0,2760.110620874912,1364.769253414124,-6259.9760631565,1.261592842638493,5.905749276280403,1.84925738722086,259193.700,2296
11800,-1225511.755371905,-7311883.58995913,-2134960.795957332,159.0307143655408,0.077348476287882,0,2760.236259899102,1365.35976594314,-6259.790781652555,1.256354153156281,5.904585123062134,1.852400600910187,259193.800,2296
11900,-1225235.725463476,-7311747.024457232,-2135586.765770875,159.0299458503895,0.07736880340028689,0,2760.361890657805,1365.950266364962,-6259.605459636077,1.258042175322771,5.905283614993095,1.849490217864513,259193.900,2296
12000,-1224959.682993402,-7311610.399906204,-2136212.717048173,159.0291770721975,0.07738911641233562,0,2760.487499530427,1366.540751419961,-6259.420069865882,1.258333213627338,5.90737909078598,1.843320205807686,259194.000,2296
12100,-1224683.627963195,-7311473.716307404,-2136838.64978381,159.0284080382397,0.07740944911813308,0,2760.613100253977,1367.131221108139,-6259.234627243131,1.262873411178589,5.909008905291557,1.835287548601627,259194.100,2296
12200,-1224407.560374383,-7311336.973662189,-2137464.563972361,159.0276386588199,0.07742975749045158,0,2760.738678509369,1367.721678689122,-6259.049128508195,1.261651050299406,5.905283614993095,1.850421540439129,259194.200,2296
12300,-1224131.480228473,-7311200.171971931,-2138090.459608372,159.0268692103868,0.07745007699865457,0,2760.864242562093,1368.312125559896,-6258.863589027897,1.262291334569454,5.905516445636749,1.849490217864513,259194.300,2296
12400,-1223855.387526993,-7311063.311237987,-2138716.336686417,159.0260994226753,0.0774703957883507,0,2760.989787988365,1368.90255426988,-6258.677977602929,1.259846612811089,5.906214937567711,1.847976818680763,259194.400,2296
12500,-1223579.282271469,-7310926.391461723,-2139342.195201056,159.0253293641082,0.07749070710908801,0,2761.115324334241,1369.492972269654,-6258.492323569953,1.256819814443588,5.906680598855019,1.847511157393456,259194.500,2296
12600,-1223303.164463411,-7310789.412644504,-2139968.035146875,159.0245590597129,0.07751099445396338,0,2761.240848456509,1370.083373971283,-6258.306607604027,1.253210939466953,5.905982106924057,1.855078153312206,259194.600,2296
12700,-1223027.034104362,-7310652.374787685,-2140593.856518424,159.0237883853827,0.07753131174296171,0,2761.366351274773,1370.673763565719,-6258.120838552713,1.256354153156281,5.902722477912903,1.861248165369034,259194.700,2296
12800,-1222750.89119581,-7310515.277892638,-2141219.659310284,159.0230176699417,0.07755163261447832,0,2761.491828714497,1371.264138724655,-6257.935008266941,1.255015376955271,5.90132549405098,1.863692887127399,259194.800,2296
12900,-1222474.735739297,-7310378.121960733,-2141845.443517012,159.0222465818174,0.0775718983953471,0,2761.617301497608,1371.854501310736,-6257.749131182209,1.251464709639549,5.902489647269249,1.865322701632977,259194.900,2296
13000,-1222198.567736342,-7310240.906993329,-2142471.209133176,159.0214752575664,0.07759221856963024,0,2761.742751696147,1372.444846201688,-6257.563186343759,1.251464709639549,5.902256816625595,1.865322701632977,259195.000,2296
13100,-1221922.387188461,-7310103.632991792,-2143096.956153353,159.0207036675378,0.07761250342290542,0,2761.868193745613,1373.035180382431,-6257.377200294286,1.244829036295414,5.90132549405098,1.871725544333458,259195.100,2296
13200,-1221646.194097178,-7309966.299957489,-2143722.684572113,159.0199318099482,0.07763280018895931,0,2761.993627180345,1373.625500127673,-6257.191159762442,1.242849975824356,5.90016134083271,1.876149326562881,259195.200,2296
13300,-1221369.988464043,-7309828.907891792,-2144348.39438399,159.019159586723,0.07765308498218595,0,2762.119038263336,1374.215808231384,-6257.005063584074,1.255189999938011,5.901558324694633,1.86520628631115,259195.300,2296
13400,-1221093.770290524,-7309691.456796063,-2144974.085583605,159.0183873295594,0.07767337151959243,0,2762.244422337972,1374.806100036949,-6256.818902445957,1.255655661225319,5.902489647269249,1.864507794380188,259195.400,2296
13500,-1220817.539578173,-7309553.946671671,-2145599.7581655,159.0176147063518,0.07769363253569278,0,2762.369802687317,1375.396381132305,-6256.632697768509,1.253793016076088,5.903188139200211,1.862761564552784,259195.500,2296
13600,-1220541.296328506,-7309416.377519984,-2146225.412124249,159.0168418236064,0.07771395823070637,0,2762.495172675699,1375.986647792161,-6256.446447921917,1.250184141099453,5.903188139200211,1.862645149230957,259195.600,2296
13700,-1220265.040543057,-7309278.749342379,-2146851.047454402,159.0160686664497,0.07773420290645384,0,2762.620532419533,1376.5769014135,-6256.260140100494,1.256295945495367,5.905749276280403,1.851818524301052,259195.700,2296
13800,-1219988.772223341,-7309141.062140211,-2147476.664150571,159.0152951689558,0.07775447321220499,0,2762.74586468935,1377.167138271034,-6256.073768250644,1.26322265714407,5.905283614993095,1.851702108979225,259195.800,2296
13900,-1219712.491370861,-7309003.315914859,-2148102.262207304,159.0145216160031,0.07777476451396688,0,2762.87117798347,1377.757363952696,-6255.887346342206,1.258333213627338,5.902955308556557,1.860898919403553,259195.900,2296
14000,-1219436.197987161,-7308865.510667694,-2148727.84161916,159.0137476961949,0.07779503971597376,0,2762.996490346268,1378.347577527165,-6255.700884619728,1.255655661225319,5.903188139200211,1.859618350863457,259196.000,2296
14100,-1219159.892073761,-7308727.646400086,-2149353.402380715,159.0129735300013,0.0778152964640214,0,2763.121779076755,1378.937775734812,-6255.514353979379,1.257634721696377,5.903886631131172,1.85682438313961,259196.100,2296
14200,-1218883.573632173,-7308589.723113404,-2149978.944486555,159.0121991039777,0.07783553600025583,0,2763.247053604573,1379.52795997262,-6255.32776885666,1.252628862857819,5.90435229241848,1.859967596828938,259196.200,2296
14300,-1218607.24266393,-7308451.740809021,-2150604.467931237,159.0114244239388,0.07785580699994039,0,2763.372318935581,1380.118128843606,-6255.141131114215,1.246575266122818,5.901092663407326,1.872074790298939,259196.300,2296
14400,-1218330.899170572,-7308313.699488311,-2151229.972709318,159.0106493752893,0.07787607917001949,0,2763.497563195415,1380.708285141736,-6254.95443935506,1.252745278179646,5.899695679545403,1.8727732822299,259196.400,2296
14500,-1218054.543153584,-7308175.599152646,-2151855.458815394,159.0098742795657,0.07789633493857698,0,2763.622785918415,1381.298428867012,-6254.767692880705,1.252104993909597,5.899928510189056,1.874170266091824,259196.500,2296
14600,-1217778.17461451,-7308037.439803399,-2152480.926244021,159.00909881629,0.07791660042477189,0,2763.747999095358,1381.88855862245,-6254.580890526995,1.247390173375607,5.898531526327133,1.876498572528362,259196.600,2296
14700,-1217501.793554873,-7307899.221441946,-2153106.374989772,159.0083231211304,0.07793685687677754,0,2763.873187708668,1382.478669751436,-6254.394017858431,1.248670741915703,5.899695679545403,1.874985173344612,259196.700,2296
14800,-1217225.399976197,-7307760.944069662,-2153731.805047216,159.0075471465371,0.07795709102591819,0,2763.998373644426,1383.068772032857,-6254.207112826407,1.243548467755318,5.899695679545403,1.878594048321247,259196.800,2296
14900,-1216948.993879999,-7307622.607687918,-2154357.216410937,159.0067709196083,0.07797732483184823,0,2764.123544679023,1383.658857084811,-6254.020143533126,1.24156940728426,5.899230018258095,1.883017830550671,259196.900,2296
15000,-1216672.575267836,-7307484.212298092,-2154982.609075468,159.0059943196368,0.07799758153398306,0,2764.248697669245,1384.248932823539,-6253.833125345409,1.254316885024309,5.899695679545403,1.870677806437016,259197.000,2296
15100,-1216396.144141181,-7307345.757901561,-2155607.983035427,159.0052176766923,0.07801779957055609,0,2764.373825513758,1384.838992729783,-6253.646047087386,1.254433300346136,5.899928510189056,1.87125988304615,259197.100,2296
15200,-1216119.700501576,-7307207.244499697,-2156233.338285378,159.0044406836058,0.07803804129372155,0,2764.498944859952,1385.429037734866,-6253.458915045485,1.251290086656809,5.900859832763672,1.87125988304615,259197.200,2296
15300,-1215843.244350551,-7307068.672093879,-2156858.674819878,159.0036634220938,0.07805826854288825,0,2764.624058268964,1386.019073892385,-6253.271745983511,1.247797627002001,5.900859832763672,1.871609129011631,259197.300,2296
15400,-1215566.775689639,-7306930.040685488,-2157483.992633487,159.002885888692,0.07807851700353434,0,2764.749155729078,1386.609090957791,-6253.084509400651,1.253560185432434,5.902955308556557,1.860898919403553,259197.400,2296
15500,-1215290.29452036,-7306791.350275893,-2158109.291720808,159.0021080057986,0.07809874451420051,0,2764.874232350849,1387.199096381664,-6252.897219965234,1.260312274098396,5.901092663407326,1.860666088759899,259197.500,2296
15600,-1215013.800844216,-7306652.600866482,-2158734.57207641,159.0013300749611,0.0781189489707475,0,2764.99928382691,1387.789087835699,-6252.709870692343,1.257169060409069,5.899928510189056,1.867301762104034,259197.600,2296
15700,-1214737.294662751,-7306513.792458626,-2159359.833694848,159.0005517818242,0.07813918821022606,0,2765.12433832977,1388.379068579525,-6252.52248859033,1.254724338650703,5.90132549405098,1.865671947598457,259197.700,2296
15800,-1214460.77597748,-7306374.925053707,-2159985.076570717,158.9997732309022,0.07815941141784005,0,2765.24936966598,1388.969032559544,-6252.335036639124,1.253210939466953,5.900394171476364,1.869513653218746,259197.800,2296
15900,-1214184.244789941,-7306235.998653108,-2160610.300698565,158.9989944278477,0.07817962541901843,0,2765.37438062951,1389.55898117274,-6252.147522754967,1.250184141099453,5.901092663407326,1.869047991931438,259197.900,2296
16000,-1213907.701101655,-7306097.013258209,-2161235.506072969,158.9982153506608,0.07819984236276306,0,2765.499391709454,1390.148917213082,-6251.959969988093,1.248496118932962,5.899928510189056,1.872540451586246,259198.000,2296
16100,-1213631.144914152,-7305957.968870384,-2161860.692688524,158.997435937488,0.07822002359077614,0,2765.624375781044,1390.738840680569,-6251.772353192791,1.249718479812145,5.897600203752518,1.882784999907017,259198.100,2296
16200,-1213354.576228942,-7305818.86549102,-2162485.860539777,158.9966564558592,0.07824025870171696,0,2765.749335172586,1391.328747849911,-6251.584676792845,1.251231878995895,5.897600203752518,1.87999103218317,259198.200,2296
16300,-1213077.995047559,-7305679.703121497,-2163111.009621313,158.9958766115279,0.07826047867334351,0,2765.874292468652,1391.918643377721,-6251.396958949044,1.247855834662914,5.897600203752518,1.880223862826824,259198.300,2296
16400,-1212801.401371528,-7305540.481763201,-2163736.139927708,158.9950965288707,0.07828067052586682,0,2765.999226248823,1392.508522607386,-6251.209170557559,1.24762300401926,5.897367373108864,1.880573108792305,259198.400,2296
