utc_time,sat,constellation,jump_m,jump_cycles,dt_s
2026-06-24 08:48:10,E29,E,0.618,3.25,1
2026-06-24 08:48:10,E31,E,-0.112,-0.59,1
2026-06-24 08:48:10,E33,E,0.249,1.31,1
2026-06-24 08:48:10,G01,G,0.178,0.94,1
2026-06-24 08:48:10,G02,G,-0.070,-0.37,1
2026-06-24 08:48:10,G03,G,0.432,2.27,1
2026-06-24 08:48:10,G04,G,0.847,4.45,1
2026-06-24 08:48:10,G08,G,-0.465,-2.44,1
2026-06-24 08:48:10,G17,G,0.685,3.60,1
2026-06-24 08:48:10,G22,G,0.191,1.00,1
2026-06-24 08:48:10,G27,G,-0.555,-2.92,1
2026-06-24 08:48:10,G32,G,-0.190,-1.00,1
2026-06-24 08:49:54,E13,E,-15.423,-81.05,12
2026-06-24 08:50:06,C14,C,-5.479,-28.53,7
2026-06-24 08:50:09,C14,C,-0.090,-0.47,1
2026-06-24 08:50:43,E13,E,6.088,31.99,6
2026-06-24 08:54:33,G27,G,0.101,0.53,1
2026-06-24 08:54:37,G27,G,-0.093,-0.49,1
2026-06-24 08:54:43,G27,G,0.091,0.48,1
2026-06-24 08:54:44,G27,G,33.684,177.01,1
2026-06-24 08:54:55,G27,G,-0.091,-0.48,1
2026-06-24 08:54:56,G27,G,0.102,0.54,1
2026-06-24 08:55:01,G27,G,-0.099,-0.52,1
2026-06-24 08:55:27,G27,G,0.093,0.49,1
2026-06-24 08:55:31,G27,G,-0.092,-0.48,1
2026-06-24 08:55:56,G27,G,0.086,0.45,1
2026-06-24 08:56:01,G27,G,-0.096,-0.51,1
2026-06-24 08:56:02,G27,G,0.089,0.47,1
2026-06-24 08:56:03,G27,G,-0.092,-0.49,1
2026-06-24 09:01:07,G27,G,5.057,26.57,4
2026-06-24 09:01:08,G27,G,-0.101,-0.53,1
2026-06-24 09:01:11,G27,G,-0.672,-3.53,3
2026-06-24 09:01:21,G27,G,-0.107,-0.56,1
2026-06-24 09:02:48,E19,E,-13.328,-70.04,1
2026-06-24 09:05:10,E08,E,-24.642,-129.50,9
2026-06-24 09:09:10,C09,C,6.915,36.01,14
2026-06-24 09:10:06,C09,C,-100848063.777,-525142332.52,10
2026-06-24 09:10:10,C09,C,-0.095,-0.49,1
2026-06-24 09:10:44,C09,C,-58344.866,-303817.03,32
2026-06-24 09:13:43,C09,C,-17.693,-92.13,156
2026-06-24 09:13:45,C09,C,-0.082,-0.43,1
2026-06-24 09:13:46,C09,C,-0.101,-0.52,1
2026-06-24 09:13:53,C09,C,0.105,0.55,1
2026-06-24 09:13:57,C09,C,-0.096,-0.50,1
2026-06-24 09:14:03,C09,C,0.403,2.10,1
2026-06-24 09:39:46,E23,E,0.079,0.41,1
2026-06-24 09:40:20,E23,E,-0.094,-0.50,1
2026-06-24 09:43:04,E23,E,0.088,0.46,1
2026-06-24 09:43:28,G06,G,-0.763,-4.01,1
2026-06-24 09:45:35,G06,G,5.137,26.99,1
2026-06-24 09:45:45,G06,G,0.390,2.05,1
2026-06-24 09:46:06,G06,G,-0.288,-1.51,1
2026-06-24 09:46:13,G06,G,-0.099,-0.52,1
2026-06-24 09:47:31,E23,E,31.598,166.05,3
2026-06-24 09:48:53,E23,E,-0.096,-0.51,1
2026-06-24 09:48:55,G06,G,1.051,5.52,1
2026-06-24 09:49:01,G06,G,-0.085,-0.45,1
2026-06-24 09:49:56,C42,C,-4.615,-24.03,9
2026-06-24 09:50:15,E23,E,0.094,0.49,1
2026-06-24 09:50:26,C42,C,0.375,1.96,11
2026-06-24 09:50:43,C42,C,0.770,4.01,17
2026-06-24 09:51:26,C42,C,-1.634,-8.51,34
2026-06-24 09:51:28,C42,C,-0.102,-0.53,1
2026-06-24 09:51:40,E23,E,4.019,21.12,6
2026-06-24 09:52:11,E23,E,-5.132,-26.97,15
2026-06-24 10:04:43,G32,G,-15.228,-80.02,1
2026-06-24 10:05:40,G32,G,8.755,46.01,6
2026-06-24 10:05:44,G32,G,-0.102,-0.54,1
2026-06-24 10:05:49,G32,G,-0.095,-0.50,1
2026-06-24 10:05:57,C07,C,0.062,0.32,1
2026-06-24 10:05:57,C10,C,0.141,0.73,1
2026-06-24 10:05:57,C13,C,-0.659,-3.43,1
2026-06-24 10:05:57,C28,C,-0.434,-2.26,1
2026-06-24 10:05:57,C30,C,0.454,2.36,1
2026-06-24 10:05:57,C32,C,0.461,2.40,1
2026-06-24 10:05:57,C33,C,-0.541,-2.82,1
2026-06-24 10:05:57,C38,C,-0.738,-3.84,1
2026-06-24 10:05:57,E07,E,-0.492,-2.59,1
2026-06-24 10:05:57,E10,E,0.290,1.53,1
2026-06-24 10:05:57,E12,E,0.219,1.15,1
2026-06-24 10:05:57,E16,E,-0.293,-1.54,1
2026-06-24 10:05:57,E19,E,0.415,2.18,1
2026-06-24 10:05:57,E25,E,0.089,0.47,1
2026-06-24 10:05:57,E26,E,-0.480,-2.52,1
2026-06-24 10:05:57,E28,E,0.472,2.48,1
2026-06-24 10:05:57,E31,E,-0.622,-3.27,1
2026-06-24 10:05:57,E33,E,-0.152,-0.80,1
2026-06-24 10:05:57,G01,G,-0.385,-2.02,1
2026-06-24 10:05:57,G02,G,-0.554,-2.91,1
2026-06-24 10:05:57,G03,G,-0.271,-1.43,1
2026-06-24 10:05:57,G04,G,0.398,2.09,1
2026-06-24 10:05:57,G06,G,0.450,2.36,1
2026-06-24 10:05:57,G08,G,-0.816,-4.29,1
2026-06-24 10:05:57,G09,G,0.592,3.11,1
2026-06-24 10:05:57,G14,G,-0.601,-3.16,1
2026-06-24 10:05:57,G19,G,0.452,2.37,1
2026-06-24 10:05:57,G22,G,-0.491,-2.58,1
2026-06-24 10:05:57,G31,G,0.232,1.22,1
2026-06-24 10:05:57,G32,G,-0.765,-4.02,1
2026-06-24 10:06:02,G32,G,0.094,0.49,1
2026-06-24 10:06:08,G32,G,-0.230,-1.21,1
2026-06-24 10:06:17,G32,G,40.473,212.69,9
2026-06-24 10:11:25,C07,C,-0.083,-0.43,1
2026-06-24 10:11:25,C10,C,-0.159,-0.83,1
2026-06-24 10:11:25,C13,C,0.647,3.37,1
2026-06-24 10:11:25,C27,C,-0.050,-0.26,1
2026-06-24 10:11:25,C28,C,0.433,2.25,1
2026-06-24 10:11:25,C30,C,-0.474,-2.47,1
2026-06-24 10:11:25,C32,C,-0.478,-2.49,1
2026-06-24 10:11:25,C33,C,0.532,2.77,1
2026-06-24 10:11:25,C38,C,0.714,3.72,1
2026-06-24 10:11:25,E07,E,0.488,2.57,1
2026-06-24 10:11:25,E10,E,-0.316,-1.66,1
2026-06-24 10:11:25,E12,E,-0.243,-1.28,1
2026-06-24 10:11:25,E16,E,0.291,1.53,1
2026-06-24 10:11:25,E19,E,-0.425,-2.23,1
2026-06-24 10:11:25,E25,E,-0.095,-0.50,1
2026-06-24 10:11:25,E26,E,0.460,2.42,1
2026-06-24 10:11:25,E28,E,-0.502,-2.64,1
2026-06-24 10:11:25,E31,E,0.599,3.15,1
2026-06-24 10:11:25,E33,E,0.131,0.69,1
2026-06-24 10:11:25,G01,G,0.381,2.00,1
2026-06-24 10:11:25,G02,G,0.541,2.84,1
2026-06-24 10:11:25,G03,G,0.269,1.41,1
2026-06-24 10:11:25,G04,G,-0.397,-2.09,1
2026-06-24 10:11:25,G06,G,-0.480,-2.52,1
2026-06-24 10:11:25,G08,G,0.781,4.10,1
2026-06-24 10:11:25,G09,G,-0.612,-3.21,1
2026-06-24 10:11:25,G14,G,0.581,3.05,1
2026-06-24 10:11:25,G19,G,-0.451,-2.37,1
2026-06-24 10:11:25,G22,G,0.481,2.53,1
2026-06-24 10:11:25,G31,G,-0.233,-1.22,1
2026-06-24 10:11:33,G08,G,-0.098,-0.52,1
2026-06-24 10:11:37,G08,G,-0.099,-0.52,1
2026-06-24 10:11:48,G08,G,0.069,0.36,1
2026-06-24 10:11:55,G08,G,-0.093,-0.49,1
2026-06-24 10:12:00,G08,G,0.102,0.53,1
2026-06-24 10:12:01,G08,G,-0.092,-0.49,1
2026-06-24 10:12:02,G08,G,0.088,0.46,1
2026-06-24 10:12:07,G08,G,-0.093,-0.49,1
2026-06-24 10:12:09,G08,G,0.084,0.44,1
2026-06-24 10:12:13,G08,G,-0.098,-0.51,1
2026-06-24 10:12:16,G08,G,0.089,0.47,1
2026-06-24 10:12:25,G08,G,-0.095,-0.50,1
2026-06-24 10:12:26,G08,G,0.098,0.52,1
2026-06-24 10:12:31,G08,G,-0.094,-0.49,1
2026-06-24 10:12:34,G08,G,0.098,0.51,1
2026-06-24 10:12:55,G08,G,-0.096,-0.50,1
2026-06-24 10:12:57,G08,G,0.086,0.45,1
2026-06-24 10:23:40,C38,C,39.757,207.02,3
2026-06-24 10:23:45,C38,C,-0.092,-0.48,1
2026-06-24 10:23:46,C38,C,-0.102,-0.53,1
2026-06-24 10:23:51,C38,C,-0.096,-0.50,1
2026-06-24 10:23:58,C38,C,-0.091,-0.47,1
2026-06-24 10:32:25,G14,G,0.096,0.51,1
2026-06-24 10:32:26,G14,G,-0.346,-1.82,1
2026-06-24 10:32:27,G14,G,-0.613,-3.22,1
2026-06-24 10:32:44,G14,G,18.841,99.01,17
2026-06-24 10:32:49,G14,G,-0.095,-0.50,1
2026-06-24 10:32:55,G14,G,-0.408,-2.15,1
2026-06-24 10:32:57,G14,G,-0.858,-4.51,1
2026-06-24 10:32:58,G14,G,-0.055,-0.29,1
2026-06-24 10:33:07,G14,G,0.147,0.77,1
2026-06-24 10:41:43,E04,E,6.287,33.04,4
2026-06-24 10:41:52,E04,E,-0.288,-1.51,2
2026-06-24 10:41:56,E04,E,-0.675,-3.55,4
2026-06-24 10:47:06,E31,E,0.087,0.46,1
2026-06-24 10:51:21,E31,E,-0.089,-0.47,1
2026-06-24 10:55:22,G22,G,-0.111,-0.58,1
2026-06-24 10:55:43,G22,G,-0.271,-1.43,21
2026-06-24 10:55:50,G22,G,15.230,80.03,1
2026-06-24 10:55:53,G22,G,0.759,3.99,1
2026-06-24 10:55:57,G22,G,-0.414,-2.18,1
2026-06-24 10:56:06,G22,G,-17.100,-89.86,9
2026-06-24 10:56:19,E31,E,0.106,0.56,1
2026-06-24 10:56:49,G22,G,-2.256,-11.86,6
2026-06-24 10:56:52,G22,G,-0.084,-0.44,1
2026-06-24 10:58:43,E31,E,31.397,164.99,3
2026-06-24 10:59:18,E31,E,1.146,6.02,4
2026-06-24 11:00:40,E31,E,-2.094,-11.00,36
2026-06-24 11:18:42,E16,E,-0.142,-0.74,1
2026-06-24 11:18:42,E25,E,0.057,0.30,1
2026-06-24 11:18:42,E26,E,0.285,1.50,1
2026-06-24 11:18:43,E16,E,0.165,0.87,1
2026-06-24 11:18:43,E25,E,0.685,3.60,1
2026-06-24 11:18:43,E26,E,0.128,0.67,1
2026-06-24 11:18:44,E25,E,0.813,4.27,1
2026-06-24 11:18:45,E25,E,0.983,5.17,1
2026-06-24 11:18:46,E25,E,1.125,5.91,1
2026-06-24 11:18:47,E25,E,1.170,6.15,1
2026-06-24 11:18:48,E25,E,1.134,5.96,1
2026-06-24 11:18:49,E25,E,1.165,6.12,1
2026-06-24 11:18:50,E25,E,1.142,6.00,1
2026-06-24 11:18:51,E25,E,1.186,6.23,1
2026-06-24 11:18:52,E25,E,1.179,6.20,1
2026-06-24 11:18:53,E25,E,1.164,6.12,1
2026-06-24 11:18:54,E25,E,1.054,5.54,1
2026-06-24 11:18:55,E25,E,0.979,5.14,1
2026-06-24 11:18:56,E25,E,0.987,5.19,1
2026-06-24 11:18:57,E25,E,0.995,5.23,1
2026-06-24 11:18:58,E25,E,1.040,5.46,1
2026-06-24 11:18:59,E25,E,1.001,5.26,1
2026-06-24 11:19:00,E25,E,1.047,5.50,1
2026-06-24 11:19:01,E25,E,0.996,5.23,1
2026-06-24 11:19:02,E25,E,1.010,5.30,1
2026-06-24 11:19:03,E25,E,1.064,5.59,1
2026-06-24 11:19:04,E25,E,1.033,5.43,1
2026-06-24 11:19:05,E25,E,0.898,4.72,1
2026-06-24 11:19:06,E25,E,0.729,3.83,1
2026-06-24 11:19:07,E25,E,0.646,3.40,1
2026-06-24 11:19:08,E25,E,0.639,3.36,1
2026-06-24 11:19:09,E25,E,0.662,3.48,1
2026-06-24 11:19:10,E25,E,0.722,3.79,1
2026-06-24 11:19:11,E25,E,0.664,3.49,1
2026-06-24 11:19:12,E25,E,0.743,3.91,1
2026-06-24 11:19:13,E25,E,0.749,3.94,1
2026-06-24 11:19:14,E25,E,0.742,3.90,1
2026-06-24 11:19:15,E25,E,0.792,4.16,1
2026-06-24 11:19:16,E25,E,0.865,4.54,1
2026-06-24 11:19:17,E25,E,0.875,4.60,1
2026-06-24 11:19:18,E25,E,0.909,4.78,1
2026-06-24 11:19:19,E25,E,0.996,5.23,1
2026-06-24 11:19:20,E25,E,1.101,5.79,1
2026-06-24 11:19:21,E25,E,1.075,5.65,1
2026-06-24 11:19:22,E25,E,1.008,5.30,1
2026-06-24 11:19:23,E25,E,0.977,5.13,1
2026-06-24 11:19:24,E25,E,0.992,5.21,1
2026-06-24 11:19:25,E25,E,1.083,5.69,1
2026-06-24 11:19:26,E25,E,0.965,5.07,1
2026-06-24 11:19:27,E25,E,1.117,5.87,1
2026-06-24 11:19:28,E25,E,1.041,5.47,1
2026-06-24 11:19:29,E25,E,1.080,5.68,1
2026-06-24 11:19:30,E25,E,1.037,5.45,1
2026-06-24 11:19:31,E25,E,1.003,5.27,1
2026-06-24 11:19:32,E25,E,1.031,5.42,1
2026-06-24 11:19:33,E25,E,0.993,5.22,1
2026-06-24 11:19:34,E25,E,1.020,5.36,1
2026-06-24 11:19:35,E25,E,0.985,5.18,1
2026-06-24 11:19:36,E25,E,1.051,5.52,1
2026-06-24 11:19:37,E25,E,1.057,5.56,1
2026-06-24 11:19:38,E25,E,1.002,5.27,1
2026-06-24 11:19:39,E25,E,1.005,5.28,1
2026-06-24 11:19:40,E25,E,0.984,5.17,1
2026-06-24 11:19:41,E25,E,0.903,4.75,1
2026-06-24 11:19:42,E25,E,0.797,4.19,1
2026-06-24 11:19:43,E25,E,0.714,3.75,1
2026-06-24 11:19:44,E25,E,0.762,4.01,1
2026-06-24 11:19:45,E25,E,0.690,3.62,1
2026-06-24 11:19:46,E25,E,0.761,4.00,1
2026-06-24 11:19:47,E25,E,0.735,3.86,1
2026-06-24 11:19:48,E25,E,0.792,4.16,1
2026-06-24 11:19:49,E25,E,0.879,4.62,1
2026-06-24 11:19:50,E25,E,0.967,5.08,1
2026-06-24 11:19:51,E25,E,0.967,5.08,1
2026-06-24 11:19:52,E25,E,0.994,5.22,1
2026-06-24 11:19:53,E25,E,0.979,5.14,1
2026-06-24 11:19:54,E25,E,1.001,5.26,1
2026-06-24 11:19:55,E25,E,0.948,4.98,1
2026-06-24 11:19:56,E25,E,1.005,5.28,1
2026-06-24 11:19:57,E25,E,1.083,5.69,1
2026-06-24 11:19:58,E25,E,1.127,5.92,1
2026-06-24 11:19:59,E25,E,1.073,5.64,1
2026-06-24 11:20:00,E25,E,0.938,4.93,1
2026-06-24 11:20:01,E25,E,0.868,4.56,1
2026-06-24 11:20:02,E25,E,0.946,4.97,1
2026-06-24 11:20:03,E25,E,0.977,5.13,1
2026-06-24 11:20:04,E25,E,0.864,4.54,1
2026-06-24 11:20:05,E25,E,0.912,4.80,1
2026-06-24 11:20:06,E25,E,0.960,5.05,1
2026-06-24 11:20:07,E25,E,0.990,5.20,1
2026-06-24 11:20:08,E25,E,0.965,5.07,1
2026-06-24 11:20:09,E25,E,0.927,4.87,1
2026-06-24 11:20:10,E25,E,0.752,3.95,1
2026-06-24 11:20:11,E25,E,0.804,4.22,1
2026-06-24 11:20:12,E25,E,0.817,4.29,1
2026-06-24 11:20:13,E25,E,0.873,4.59,1
2026-06-24 11:20:14,E25,E,0.746,3.92,1
2026-06-24 11:20:15,E25,E,0.704,3.70,1
2026-06-24 11:20:16,E25,E,0.680,3.57,1
2026-06-24 11:20:17,E25,E,0.696,3.66,1
2026-06-24 11:20:18,E25,E,0.621,3.27,1
2026-06-24 11:20:19,E25,E,0.544,2.86,1
2026-06-24 11:20:20,E25,E,0.502,2.64,1
2026-06-24 11:20:21,E25,E,0.598,3.14,1
2026-06-24 11:20:22,E25,E,0.533,2.80,1
2026-06-24 11:20:23,E25,E,0.475,2.50,1
2026-06-24 11:20:24,E25,E,0.606,3.18,1
2026-06-24 11:20:25,E25,E,0.527,2.77,1
2026-06-24 11:20:26,E25,E,0.499,2.62,1
2026-06-24 11:20:27,E25,E,0.578,3.04,1
2026-06-24 11:20:28,E25,E,0.552,2.90,1
2026-06-24 11:20:29,E25,E,0.566,2.98,1
2026-06-24 11:20:30,E25,E,0.519,2.73,1
2026-06-24 11:20:31,E25,E,0.453,2.38,1
2026-06-24 11:20:32,E25,E,0.449,2.36,1
2026-06-24 11:20:33,E25,E,0.446,2.35,1
2026-06-24 11:20:34,E25,E,0.489,2.57,1
2026-06-24 11:20:35,E25,E,0.510,2.68,1
2026-06-24 11:20:36,E25,E,0.445,2.34,1
2026-06-24 11:20:37,E25,E,0.418,2.19,1
2026-06-24 11:20:38,E25,E,0.403,2.12,1
2026-06-24 11:20:39,E25,E,0.456,2.40,1
2026-06-24 11:20:40,E25,E,0.450,2.36,1
2026-06-24 11:20:41,E25,E,0.423,2.23,1
2026-06-24 11:20:42,E25,E,0.320,1.68,1
2026-06-24 11:20:43,E25,E,0.269,1.41,1
2026-06-24 11:20:44,E25,E,0.062,0.33,1
2026-06-24 11:20:48,E25,E,-0.094,-0.49,1
2026-06-24 11:22:34,C25,C,-146849502.370,-764683894.92,16872
2026-06-24 11:22:48,C07,C,0.169,0.88,1
2026-06-24 11:22:48,C10,C,0.275,1.43,1
2026-06-24 11:22:48,C11,C,0.723,3.76,1
2026-06-24 11:22:48,C13,C,-0.491,-2.56,1
2026-06-24 11:22:48,C25,C,0.606,3.16,1
2026-06-24 11:22:48,C27,C,-0.100,-0.52,1
2026-06-24 11:22:48,C28,C,-0.444,-2.31,1
2026-06-24 11:22:48,C30,C,0.522,2.72,1
2026-06-24 11:22:48,C32,C,0.491,2.56,1
2026-06-24 11:22:48,C33,C,-0.396,-2.06,1
2026-06-24 11:22:48,C41,C,-0.082,-0.43,1
2026-06-24 11:22:48,E04,E,0.743,3.90,1
2026-06-24 11:22:48,E07,E,-0.399,-2.10,1
2026-06-24 11:22:48,E10,E,0.561,2.95,1
2026-06-24 11:22:48,E12,E,0.404,2.12,1
2026-06-24 11:22:48,E16,E,-0.267,-1.40,1
2026-06-24 11:22:48,E19,E,0.407,2.14,1
2026-06-24 11:22:48,E26,E,-0.307,-1.61,1
2026-06-24 11:22:48,E28,E,0.647,3.40,1
2026-06-24 11:22:48,E29,E,-0.106,-0.56,1
2026-06-24 11:22:48,E33,E,-0.061,-0.32,1
2026-06-24 11:22:48,G01,G,-0.388,-2.04,1
2026-06-24 11:22:48,G02,G,-0.438,-2.30,1
2026-06-24 11:22:48,G03,G,-0.242,-1.27,1
2026-06-24 11:22:48,G04,G,0.186,0.98,1
2026-06-24 11:22:48,G06,G,0.659,3.46,1
2026-06-24 11:22:48,G09,G,0.601,3.16,1
2026-06-24 11:22:48,G17,G,-0.182,-0.95,1
2026-06-24 11:22:48,G19,G,0.220,1.16,1
2026-06-24 11:22:48,G28,G,-0.246,-1.29,1
2026-06-24 11:25:04,E07,E,0.083,0.44,1
2026-06-24 11:26:02,E25,E,0.104,0.55,1
2026-06-24 11:26:44,E07,E,-14.464,-76.01,11
2026-06-24 11:27:27,C13,C,46.849,243.95,3
2026-06-24 11:28:44,C13,C,0.781,4.06,7
2026-06-24 11:29:29,C13,C,0.973,5.07,4
2026-06-24 11:30:50,G02,G,0.102,0.54,1
2026-06-24 11:30:55,G02,G,-0.097,-0.51,1
2026-06-24 11:32:02,G07,G,-154760450.597,-813271657.02,17195
2026-06-24 11:33:26,E25,E,-0.095,-0.50,1
2026-06-24 11:34:12,E25,E,0.106,0.56,1
2026-06-24 11:35:47,G02,G,0.098,0.52,1
2026-06-24 11:35:49,G02,G,-0.093,-0.49,1
2026-06-24 11:35:54,E16,E,14.626,76.86,2
2026-06-24 11:36:03,G02,G,0.099,0.52,1
2026-06-24 11:36:07,G02,G,-0.096,-0.51,1
2026-06-24 11:36:23,G02,G,0.097,0.51,1
2026-06-24 11:36:25,G02,G,-0.097,-0.51,1
2026-06-24 11:36:45,G07,G,0.097,0.51,1
2026-06-24 11:36:48,G02,G,0.095,0.50,1
2026-06-24 11:36:49,G02,G,-0.095,-0.50,1
2026-06-24 11:36:49,G07,G,-0.096,-0.50,1
2026-06-24 11:39:13,G02,G,0.101,0.53,1
2026-06-24 11:39:19,G02,G,-0.096,-0.50,1
2026-06-24 11:39:32,E26,E,0.098,0.51,1
2026-06-24 11:39:40,G02,G,0.099,0.52,1
2026-06-24 11:39:43,G02,G,-0.094,-0.49,1
2026-06-24 11:39:46,G02,G,0.092,0.49,1
2026-06-24 11:39:49,G02,G,-0.098,-0.51,1
2026-06-24 11:39:52,G02,G,0.088,0.46,1
2026-06-24 11:39:55,G02,G,-0.098,-0.51,1
2026-06-24 11:40:26,G02,G,0.101,0.53,1
2026-06-24 11:40:31,G02,G,-0.093,-0.49,1
2026-06-24 11:40:32,E25,E,-0.100,-0.53,1
2026-06-24 11:40:33,G02,G,0.093,0.49,1
2026-06-24 11:40:37,G02,G,-0.091,-0.48,1
2026-06-24 11:40:45,G02,G,0.088,0.46,1
2026-06-24 11:40:54,G02,G,24.085,126.57,1
2026-06-24 11:40:56,G02,G,-0.675,-3.55,1
2026-06-24 11:41:01,G02,G,-0.095,-0.50,1
2026-06-24 11:42:04,G02,G,3.796,19.95,3
2026-06-24 11:42:07,G02,G,-0.179,-0.94,3
2026-06-24 11:42:27,G02,G,-1.515,-7.96,6
2026-06-24 11:43:08,G02,G,-0.138,-0.72,1
2026-06-24 11:43:09,G02,G,-0.441,-2.32,1
2026-06-24 11:43:48,E25,E,0.105,0.55,1
2026-06-24 11:44:33,G02,G,-0.098,-0.52,1
2026-06-24 11:50:14,C07,C,0.162,0.84,1
2026-06-24 11:50:14,C10,C,0.051,0.27,1
2026-06-24 11:50:14,C11,C,-0.374,-1.95,1
2026-06-24 11:50:14,C20,C,-0.420,-2.19,1
2026-06-24 11:50:14,C24,C,0.066,0.34,1
2026-06-24 11:50:14,C25,C,-0.286,-1.49,1
2026-06-24 11:50:14,C27,C,0.518,2.70,1
2026-06-24 11:50:14,C28,C,0.767,3.99,1
2026-06-24 11:50:14,C29,C,-0.466,-2.43,1
2026-06-24 11:50:14,C30,C,-0.106,-0.55,1
2026-06-24 11:50:14,C32,C,-0.114,-0.59,1
2026-06-24 11:50:14,C33,C,0.669,3.49,1
2026-06-24 11:50:14,C41,C,0.438,2.28,1
2026-06-24 11:50:14,E04,E,-0.425,-2.23,1
2026-06-24 11:50:14,E06,E,-0.467,-2.45,1
2026-06-24 11:50:14,E10,E,-0.252,-1.32,1
2026-06-24 11:50:14,E11,E,-0.373,-1.96,1
2026-06-24 11:50:14,E12,E,-0.062,-0.32,1
2026-06-24 11:50:14,E26,E,0.610,3.21,1
2026-06-24 11:50:14,E28,E,-0.285,-1.50,1
2026-06-24 11:50:14,E29,E,0.485,2.55,1
2026-06-24 11:50:14,E33,E,0.416,2.18,1
2026-06-24 11:50:14,G01,G,0.737,3.87,1
2026-06-24 11:50:14,G03,G,0.568,2.98,1
2026-06-24 11:50:14,G04,G,0.272,1.43,1
2026-06-24 11:50:14,G06,G,-0.294,-1.55,1
2026-06-24 11:50:14,G07,G,-0.459,-2.41,1
2026-06-24 11:50:14,G09,G,-0.163,-0.86,1
2026-06-24 11:50:14,G11,G,-0.532,-2.80,1
2026-06-24 11:50:14,G17,G,0.589,3.09,1
2026-06-24 11:50:14,G19,G,0.275,1.44,1
2026-06-24 11:50:14,G31,G,0.461,2.42,1
2026-06-24 11:54:14,E26,E,-0.096,-0.50,1
2026-06-24 11:54:26,E26,E,0.104,0.55,1
2026-06-24 11:57:52,C23,C,-159981405.963,-833065162.99,14278
2026-06-24 12:22:58,C33,C,6.732,35.06,4
2026-06-24 12:32:32,G31,G,-10.363,-54.46,2
2026-06-24 12:32:37,G31,G,-0.366,-1.92,1
2026-06-24 12:32:43,G31,G,-0.098,-0.52,1
2026-06-24 12:33:51,G31,G,0.087,0.46,1
2026-06-24 12:33:52,G31,G,0.175,0.92,1
2026-06-24 12:33:55,G31,G,-0.104,-0.54,1
2026-06-24 12:34:44,G30,G,-149581686.762,-786057069.39,21016
2026-06-24 12:35:17,C07,C,-0.148,-0.77,1
2026-06-24 12:35:17,C10,C,-0.052,-0.27,1
2026-06-24 12:35:17,C11,C,0.263,1.37,1
2026-06-24 12:35:17,C20,C,0.451,2.35,1
2026-06-24 12:35:17,C23,C,0.490,2.55,1
2026-06-24 12:35:17,C24,C,-0.212,-1.10,1
2026-06-24 12:35:17,C25,C,0.231,1.20,1
2026-06-24 12:35:17,C27,C,-0.597,-3.11,1
2026-06-24 12:35:17,C28,C,-0.676,-3.52,1
2026-06-24 12:35:17,C29,C,0.436,2.27,1
2026-06-24 12:35:17,C30,C,-0.076,-0.39,1
2026-06-24 12:35:17,C32,C,0.058,0.30,1
2026-06-24 12:35:17,C41,C,-0.417,-2.17,1
2026-06-24 12:35:17,E04,E,0.403,2.12,1
2026-06-24 12:35:17,E06,E,0.518,2.72,1
2026-06-24 12:35:17,E10,E,0.246,1.29,1
2026-06-24 12:35:17,E11,E,0.437,2.30,1
2026-06-24 12:35:17,E19,E,-0.114,-0.60,1
2026-06-24 12:35:17,E28,E,0.202,1.06,1
2026-06-24 12:35:17,E29,E,-0.491,-2.58,1
2026-06-24 12:35:17,E33,E,-0.456,-2.40,1
2026-06-24 12:35:17,G01,G,-0.704,-3.70,1
2026-06-24 12:35:17,G03,G,-0.531,-2.79,1
2026-06-24 12:35:17,G04,G,-0.410,-2.15,1
2026-06-24 12:35:17,G06,G,0.159,0.83,1
2026-06-24 12:35:17,G07,G,0.494,2.60,1
2026-06-24 12:35:17,G11,G,0.563,2.96,1
2026-06-24 12:35:17,G17,G,-0.599,-3.15,1
2026-06-24 12:35:17,G19,G,-0.473,-2.48,1
2026-06-24 12:35:17,G21,G,0.524,2.75,1
2026-06-24 12:35:17,G30,G,0.636,3.34,1
2026-06-24 12:35:39,C24,C,-21838252.881,-113717513.52,4
2026-06-24 12:35:43,C24,C,-23290.063,-121277.47,4
2026-06-24 12:35:47,C24,C,-23289.596,-121275.04,4
2026-06-24 12:36:05,C28,C,30.717,159.95,4
2026-06-24 12:36:33,C28,C,-0.769,-4.01,11
2026-06-24 12:38:03,G01,G,0.092,0.48,1
2026-06-24 12:38:07,G01,G,-0.092,-0.48,1
2026-06-24 12:40:19,G01,G,0.095,0.50,1
2026-06-24 12:40:25,G01,G,-0.091,-0.48,1
2026-06-24 12:41:39,G01,G,0.099,0.52,1
2026-06-24 12:41:43,G01,G,-0.095,-0.50,1
2026-06-24 12:42:48,G01,G,0.097,0.51,1
2026-06-24 12:42:49,G01,G,-0.100,-0.53,1
2026-06-24 12:42:52,G01,G,0.099,0.52,1
2026-06-24 12:42:56,G01,G,0.109,0.57,1
2026-06-24 12:46:53,G30,G,0.089,0.47,1
2026-06-24 12:46:55,G30,G,-0.096,-0.50,1
2026-06-24 12:47:23,G30,G,0.095,0.50,1
2026-06-24 12:47:25,G30,G,-0.091,-0.48,1
2026-06-24 12:47:41,G30,G,0.090,0.47,1
2026-06-24 12:47:43,G30,G,-0.095,-0.50,1
2026-06-24 12:48:06,G30,G,0.091,0.48,1
2026-06-24 12:48:07,G30,G,-0.092,-0.48,1
2026-06-24 12:48:48,G30,G,0.092,0.48,1
