epoch_s,sat_id,gps_tow,d_rx_hz,d_truth_hz,raw_resid_hz,common_mode_hz,corrected_resid_hz,excluded
59.000,G09,259259.000,27528.000,27931.770,-403.770,-398.427,-5.343,0
59.000,G11,259259.000,-6175.000,-5789.434,-385.566,-398.427,12.862,0
59.000,G13,259259.000,-10249.000,-9844.474,-404.526,-398.427,-6.099,0
59.000,G15,259259.000,-6918.000,-6510.727,-407.273,-398.427,-8.846,0
59.000,G20,259259.000,21682.000,22077.557,-395.557,-398.427,2.871,0
60.000,C14,259260.000,16665.000,17064.717,-399.717,-398.775,-0.941,0
60.000,C43,259260.000,16230.000,16629.587,-399.587,-398.775,-0.811,0
60.000,E12,259260.000,13549.000,13945.866,-396.866,-398.775,1.909,0
60.000,E21,259260.000,-16423.000,-16014.759,-408.241,-398.775,-9.465,0
60.000,E27,259260.000,12125.000,12535.125,-410.125,-398.775,-11.350,0
60.000,E33,259260.000,-11822.000,-11434.790,-387.210,-398.775,11.566,0
60.000,G02,259260.000,1902.000,2292.774,-390.774,-398.775,8.001,0
60.000,G06,259260.000,11042.000,11435.339,-393.339,-398.775,5.436,0
60.000,G07,259260.000,6277.000,6674.964,-397.964,-398.775,0.811,0
60.000,G09,259260.000,27507.000,27911.494,-404.494,-398.775,-5.719,0
60.000,G11,259260.000,-6231.000,-5845.351,-385.649,-398.775,13.126,0
60.000,G13,259260.000,-10267.000,-9862.744,-404.256,-398.775,-5.480,0
60.000,G15,259260.000,-6930.000,-6522.713,-407.287,-398.775,-8.511,0
60.000,G20,259260.000,21644.000,22039.861,-395.861,-398.775,2.915,0
61.000,C14,259261.000,16643.000,17043.608,-400.608,-399.093,-1.515,0
61.000,C43,259261.000,16208.000,16608.639,-400.639,-399.093,-1.546,0
61.000,E12,259261.000,13514.000,13910.866,-396.866,-399.093,2.227,0
61.000,E21,259261.000,-16433.000,-16023.963,-409.037,-399.093,-9.944,0
61.000,E27,259261.000,12117.000,12526.945,-409.945,-399.093,-10.852,0
61.000,E33,259261.000,-11874.000,-11486.507,-387.493,-399.093,11.600,0
61.000,G02,259261.000,1854.000,2245.034,-391.034,-399.093,8.060,0
61.000,G06,259261.000,11000.000,11393.108,-393.108,-399.093,5.985,0
61.000,G07,259261.000,6244.000,6641.578,-397.578,-399.093,1.515,0
61.000,G09,259261.000,27487.000,27891.182,-404.182,-399.093,-5.089,0
61.000,G11,259261.000,-6287.000,-5901.254,-385.746,-399.093,13.347,0
61.000,G13,259261.000,-10285.000,-9881.008,-403.992,-399.093,-4.899,0
61.000,G15,259261.000,-6942.000,-6534.700,-407.300,-399.093,-8.207,0
61.000,G20,259261.000,21606.000,22002.116,-396.116,-399.093,2.977,0
62.000,C14,259262.000,16622.000,17022.471,-400.471,-399.326,-1.145,0
62.000,C43,259262.000,16187.000,16587.672,-400.672,-399.326,-1.346,0
62.000,E12,259262.000,13479.000,13875.835,-396.835,-399.326,2.491,0
62.000,E21,259262.000,-16442.000,-16033.150,-408.850,-399.326,-9.524,0
62.000,E27,259262.000,12108.000,12518.753,-410.753,-399.326,-11.427,0
62.000,E33,259262.000,-11926.000,-11538.197,-387.803,-399.326,11.523,0
62.000,G02,259262.000,1807.000,2197.282,-390.282,-399.326,9.044,0
62.000,G06,259262.000,10957.000,11350.846,-393.846,-399.326,5.480,0
62.000,G07,259262.000,6210.000,6608.181,-398.181,-399.326,1.145,0
62.000,G09,259262.000,27466.000,27870.834,-404.834,-399.326,-5.508,0
62.000,G11,259262.000,-6343.000,-5957.144,-385.856,-399.326,13.470,0
62.000,G13,259262.000,-10304.000,-9899.264,-404.736,-399.326,-5.410,0
62.000,G15,259262.000,-6954.000,-6546.686,-407.314,-399.326,-7.988,0
62.000,G20,259262.000,21569.000,21964.323,-395.323,-399.326,4.003,0
63.000,C14,259263.000,16601.000,17001.304,-400.304,-399.039,-1.265,0
63.000,C43,259263.000,16166.000,16566.685,-400.685,-399.039,-1.646,0
63.000,E12,259263.000,13444.000,13840.773,-396.773,-399.039,2.266,0
63.000,E21,259263.000,-16451.000,-16042.320,-408.680,-399.039,-9.641,0
63.000,E27,259263.000,12100.000,12510.550,-410.550,-399.039,-11.511,0
63.000,E33,259263.000,-11978.000,-11589.862,-388.138,-399.039,10.901,0
63.000,G02,259263.000,1759.000,2149.519,-390.519,-399.039,8.520,0
63.000,G06,259263.000,10915.000,11308.553,-393.553,-399.039,5.486,0
63.000,G07,259263.000,6177.000,6574.774,-397.774,-399.039,1.265,0
63.000,G09,259263.000,27446.000,27850.449,-404.449,-399.039,-5.410,0
63.000,G11,259263.000,-6399.000,-6013.020,-385.980,-399.039,13.059,0
63.000,G13,259263.000,-10322.000,-9917.513,-404.487,-399.039,-5.448,0
63.000,G15,259263.000,-6966.000,-6558.671,-407.329,-399.039,-8.289,0
63.000,G20,259263.000,21531.000,21926.481,-395.481,-399.039,3.558,0
64.000,C14,259264.000,16580.000,16980.109,-400.109,-398.967,-1.141,0
64.000,C21,259264.000,24958.000,25356.967,-398.967,-398.967,0.000,0
64.000,C43,259264.000,16145.000,16545.678,-400.678,-398.967,-1.711,0
64.000,E12,259264.000,13409.000,13805.681,-396.681,-398.967,2.287,0
64.000,E21,259264.000,-16460.000,-16051.475,-408.525,-398.967,-9.558,0
64.000,E27,259264.000,12092.000,12502.336,-410.336,-398.967,-11.368,0
64.000,E33,259264.000,-12029.000,-11641.500,-387.500,-398.967,11.468,0
64.000,G02,259264.000,1711.000,2101.745,-390.745,-398.967,8.223,0
64.000,G06,259264.000,10873.000,11266.229,-393.229,-398.967,5.738,0
64.000,G07,259264.000,6143.000,6541.357,-398.357,-398.967,0.610,0
64.000,G09,259264.000,27426.000,27830.029,-404.029,-398.967,-5.061,0
64.000,G11,259264.000,-6455.000,-6068.882,-386.118,-398.967,12.849,0
64.000,G13,259264.000,-10340.000,-9935.755,-404.245,-398.967,-5.278,0
64.000,G15,259264.000,-6978.000,-6570.657,-407.343,-398.967,-8.376,0
64.000,G20,259264.000,21493.000,21888.591,-395.591,-398.967,3.376,0
65.000,C14,259265.000,16559.000,16958.884,-399.884,-399.067,-0.817,0
65.000,C21,259265.000,24934.000,25333.067,-399.067,-399.067,0.000,0
65.000,C43,259265.000,16124.000,16524.652,-400.652,-399.067,-1.586,0
65.000,E12,259265.000,13374.000,13770.558,-396.558,-399.067,2.509,0
65.000,E21,259265.000,-16469.000,-16060.613,-408.387,-399.067,-9.321,0
65.000,E27,259265.000,12084.000,12494.110,-410.110,-399.067,-11.043,0
65.000,E33,259265.000,-12081.000,-11693.113,-387.887,-399.067,11.180,0
65.000,G02,259265.000,1663.000,2053.960,-390.960,-399.067,8.107,0
65.000,G06,259265.000,10830.000,11223.875,-393.875,-399.067,5.192,0
65.000,G07,259265.000,6110.000,6507.930,-397.930,-399.067,1.137,0
65.000,G09,259265.000,27405.000,27809.572,-404.572,-399.067,-5.505,0
65.000,G11,259265.000,-6510.000,-6124.730,-385.270,-399.067,13.796,0
65.000,G13,259265.000,-10358.000,-9953.989,-404.011,-399.067,-4.944,0
65.000,G15,259265.000,-6990.000,-6582.642,-407.358,-399.067,-8.291,0
65.000,G20,259265.000,21455.000,21850.653,-395.653,-399.067,3.414,0
66.000,C14,259266.000,16537.000,16937.629,-400.629,-399.133,-1.497,0
66.000,C21,259266.000,24910.000,25309.133,-399.133,-399.133,0.000,0
66.000,C43,259266.000,16103.000,16503.606,-400.606,-399.133,-1.474,0
66.000,E12,259266.000,13338.000,13735.404,-397.404,-399.133,1.728,0
66.000,E21,259266.000,-16478.000,-16069.734,-408.266,-399.133,-9.133,0
66.000,E27,259266.000,12076.000,12485.872,-409.872,-399.133,-10.740,0
66.000,E33,259266.000,-12132.000,-11744.699,-387.301,-399.133,11.832,0
66.000,G02,259266.000,1616.000,2006.164,-390.164,-399.133,8.969,0
66.000,G06,259266.000,10788.000,11181.490,-393.490,-399.133,5.642,0
66.000,G07,259266.000,6077.000,6474.492,-397.492,-399.133,1.640,0
66.000,G09,259266.000,27385.000,27789.079,-404.079,-399.133,-4.947,0
66.000,G11,259266.000,-6566.000,-6180.564,-385.436,-399.133,13.696,0
66.000,G13,259266.000,-10377.000,-9972.217,-404.783,-399.133,-5.651,0
66.000,G15,259266.000,-7002.000,-6594.627,-407.373,-399.133,-8.241,0
66.000,G20,259266.000,21417.000,21812.666,-395.666,-399.133,3.467,0
67.000,C14,259267.000,16516.000,16916.346,-400.346,-399.165,-1.181,0
67.000,C21,259267.000,24886.000,25285.165,-399.165,-399.165,0.000,0
67.000,C43,259267.000,16082.000,16482.541,-400.541,-399.165,-1.376,0
67.000,E12,259267.000,13303.000,13700.221,-397.221,-399.165,1.944,0
67.000,E21,259267.000,-16488.000,-16078.840,-409.160,-399.165,-9.995,0
67.000,E27,259267.000,12067.000,12477.624,-410.624,-399.165,-11.458,0
67.000,E33,259267.000,-12184.000,-11796.259,-387.741,-399.165,11.424,0
67.000,G02,259267.000,1568.000,1958.357,-390.357,-399.165,8.808,0
67.000,G06,259267.000,10746.000,11139.075,-393.075,-399.165,6.090,0
67.000,G07,259267.000,6043.000,6441.045,-398.045,-399.165,1.120,0
67.000,G09,259267.000,27364.000,27768.550,-404.550,-399.165,-5.385,0
67.000,G11,259267.000,-6622.000,-6236.383,-385.617,-399.165,13.548,0
67.000,G13,259267.000,-10395.000,-9990.437,-404.563,-399.165,-5.398,0
67.000,G15,259267.000,-7014.000,-6606.611,-407.389,-399.165,-8.224,0
67.000,G20,259267.000,21379.000,21774.631,-395.631,-399.165,3.534,0
68.000,C14,259268.000,16495.000,16895.034,-400.034,-399.165,-0.869,0
68.000,C21,259268.000,24862.000,25261.165,-399.165,-399.165,0.000,0
68.000,C43,259268.000,16061.000,16461.456,-400.456,-399.165,-1.291,0
68.000,E12,259268.000,13268.000,13665.007,-397.007,-399.165,2.158,0
68.000,E21,259268.000,-16497.000,-16087.929,-409.071,-399.165,-9.906,0
68.000,E27,259268.000,12059.000,12469.363,-410.363,-399.165,-11.199,0
68.000,E33,259268.000,-12236.000,-11847.792,-388.208,-399.165,10.957,0
68.000,G02,259268.000,1520.000,1910.540,-390.540,-399.165,8.624,0
68.000,G06,259268.000,10703.000,11096.629,-393.629,-399.165,5.536,0
68.000,G07,259268.000,6010.000,6407.588,-397.588,-399.165,1.577,0
68.000,G09,259268.000,27344.000,27747.985,-403.985,-399.165,-4.821,0
68.000,G11,259268.000,-6678.000,-6292.188,-385.812,-399.165,13.353,0
68.000,G13,259268.000,-10413.000,-10008.650,-404.350,-399.165,-5.186,0
68.000,G15,259268.000,-7026.000,-6618.595,-407.405,-399.165,-8.241,0
68.000,G20,259268.000,21341.000,21736.547,-395.547,-399.165,3.617,0
69.000,C14,259269.000,16473.000,16873.692,-400.692,-399.131,-1.561,0
69.000,C21,259269.000,24838.000,25237.131,-399.131,-399.131,0.000,0
69.000,C43,259269.000,16040.000,16440.351,-400.351,-399.131,-1.220,0
69.000,E12,259269.000,13233.000,13629.763,-396.763,-399.131,2.368,0
69.000,E21,259269.000,-16506.000,-16097.002,-408.998,-399.131,-9.867,0
69.000,E27,259269.000,12051.000,12461.092,-410.092,-399.131,-10.961,0
69.000,E33,259269.000,-12287.000,-11899.299,-387.701,-399.131,11.430,0
69.000,G02,259269.000,1472.000,1862.713,-390.713,-399.131,8.418,0
69.000,G06,259269.000,10661.000,11054.153,-393.153,-399.131,5.978,0
69.000,G07,259269.000,5976.000,6374.120,-398.120,-399.131,1.010,0
69.000,G09,259269.000,27323.000,27727.384,-404.384,-399.131,-5.253,0
69.000,G11,259269.000,-6734.000,-6347.979,-386.021,-399.131,13.110,0
69.000,G13,259269.000,-10431.000,-10026.856,-404.144,-399.131,-5.014,0
69.000,G15,259269.000,-7038.000,-6630.578,-407.422,-399.131,-8.291,0
69.000,G20,259269.000,21303.000,21698.416,-395.416,-399.131,3.715,0
70.000,C14,259270.000,16452.000,16852.321,-400.321,-399.064,-1.257,0
70.000,C21,259270.000,24814.000,25213.064,-399.064,-399.064,0.000,0
70.000,C43,259270.000,16018.000,16419.227,-401.227,-399.064,-2.163,0
70.000,E12,259270.000,13197.000,13594.488,-397.488,-399.064,1.576,0
70.000,E21,259270.000,-16516.000,-16106.058,-409.942,-399.064,-10.878,0
70.000,E27,259270.000,12042.000,12452.809,-410.809,-399.064,-11.745,0
70.000,E33,259270.000,-12339.000,-11950.779,-388.221,-399.064,10.843,0
70.000,G02,259270.000,1424.000,1814.875,-390.875,-399.064,8.189,0
70.000,G06,259270.000,10618.000,11011.647,-393.647,-399.064,5.417,0
70.000,G07,259270.000,5942.000,6340.643,-398.643,-399.064,0.420,0
70.000,G09,259270.000,27302.000,27706.747,-404.747,-399.064,-5.683,0
70.000,G11,259270.000,-6790.000,-6403.755,-386.245,-399.064,12.819,0
70.000,G13,259270.000,-10450.000,-10045.054,-404.946,-399.064,-5.882,0
70.000,G15,259270.000,-7051.000,-6642.561,-408.439,-399.064,-9.375,0
70.000,G20,259270.000,21264.000,21660.236,-396.236,-399.064,2.828,0
71.000,C14,259271.000,16430.000,16830.922,-400.922,-398.964,-1.958,0
71.000,C21,259271.000,24790.000,25188.964,-398.964,-398.964,0.000,0
71.000,C43,259271.000,15997.000,16398.083,-401.083,-398.964,-2.120,0
71.000,E12,259271.000,13162.000,13559.183,-397.183,-398.964,1.780,0
71.000,E21,259271.000,-16524.000,-16115.098,-408.902,-398.964,-9.938,0
71.000,E27,259271.000,12034.000,12444.515,-410.515,-398.964,-11.551,0
71.000,E33,259271.000,-12391.000,-12002.232,-388.768,-398.964,10.196,0
71.000,G02,259271.000,1376.000,1767.026,-391.026,-398.964,7.937,0
71.000,G06,259271.000,10575.000,10969.111,-394.111,-398.964,4.853,0
71.000,G07,259271.000,5909.000,6307.157,-398.157,-398.964,0.807,0
71.000,G09,259271.000,27281.000,27686.073,-405.073,-398.964,-6.110,0
71.000,G11,259271.000,-6846.000,-6459.516,-386.484,-398.964,12.479,0
71.000,G13,259271.000,-10468.000,-10063.245,-404.755,-398.964,-5.791,0
71.000,G15,259271.000,-7062.000,-6654.544,-407.456,-398.964,-8.492,0
71.000,G20,259271.000,21226.000,21622.008,-396.008,-398.964,2.956,0
72.000,C14,259272.000,16409.000,16809.493,-400.493,-398.830,-1.662,0
72.000,C21,259272.000,24766.000,25164.830,-398.830,-398.830,0.000,0
72.000,C43,259272.000,15976.000,16376.920,-400.920,-398.830,-2.090,0
72.000,E12,259272.000,13126.000,13523.849,-397.849,-398.830,0.982,0
72.000,E21,259272.000,-16533.000,-16124.122,-408.878,-398.830,-10.047,0
72.000,E27,259272.000,12026.000,12436.209,-410.209,-398.830,-11.379,0
72.000,E33,259272.000,-12442.000,-12053.658,-388.342,-398.830,10.489,0
72.000,G02,259272.000,1328.000,1719.168,-391.168,-398.830,7.662,0
72.000,G06,259272.000,10533.000,10926.544,-393.544,-398.830,5.286,0
72.000,G07,259272.000,5875.000,6273.660,-398.660,-398.830,0.170,0
72.000,G09,259272.000,27261.000,27665.364,-404.364,-398.830,-5.534,0
72.000,G11,259272.000,-6901.000,-6515.261,-385.739,-398.830,13.092,0
72.000,G13,259272.000,-10486.000,-10081.429,-404.571,-398.830,-5.741,0
72.000,G15,259272.000,-7075.000,-6666.526,-408.474,-398.830,-9.644,0
72.000,G20,259272.000,21188.000,21583.732,-395.732,-398.830,3.098,0
73.000,C14,259273.000,16387.000,16788.035,-401.035,-399.664,-1.371,0
73.000,C21,259273.000,24741.000,25140.664,-399.664,-399.664,0.000,0
73.000,C43,259273.000,15955.000,16355.737,-400.737,-399.664,-1.074,0
73.000,E12,259273.000,13091.000,13488.484,-397.484,-399.664,2.180,0
73.000,E21,259273.000,-16543.000,-16133.130,-409.870,-399.664,-10.206,0
73.000,E27,259273.000,12017.000,12427.892,-410.892,-399.664,-11.228,0
73.000,E33,259273.000,-12494.000,-12105.057,-388.943,-399.664,10.721,0
73.000,G02,259273.000,1280.000,1671.300,-391.300,-399.664,8.364,0
73.000,G06,259273.000,10490.000,10883.948,-393.948,-399.664,5.716,0
73.000,G07,259273.000,5841.000,6240.154,-399.154,-399.664,0.510,0
73.000,G09,259273.000,27239.000,27644.618,-405.618,-399.664,-5.955,0
73.000,G11,259273.000,-6958.000,-6570.992,-387.008,-399.664,12.656,0
73.000,G13,259273.000,-10505.000,-10099.606,-405.394,-399.664,-5.730,0
73.000,G15,259273.000,-7087.000,-6678.508,-408.492,-399.664,-8.828,0
73.000,G20,259273.000,21149.000,21545.408,-396.408,-399.664,3.256,0
74.000,C14,259274.000,16366.000,16766.547,-400.547,-399.464,-1.084,0
74.000,C21,259274.000,24717.000,25116.464,-399.464,-399.464,0.000,0
74.000,C43,259274.000,15934.000,16334.535,-400.535,-399.464,-1.071,0
74.000,E12,259274.000,13055.000,13453.089,-398.089,-399.464,1.375,0
74.000,E21,259274.000,-16552.000,-16142.121,-409.879,-399.464,-10.415,0
74.000,E27,259274.000,12009.000,12419.563,-410.563,-399.464,-11.099,0
74.000,E33,259274.000,-12545.000,-12156.430,-388.570,-399.464,10.893,0
74.000,G02,259274.000,1232.000,1623.421,-391.421,-399.464,8.043,0
74.000,G06,259274.000,10447.000,10841.322,-394.322,-399.464,5.142,0
74.000,G07,259274.000,5808.000,6206.638,-398.638,-399.464,0.826,0
74.000,G09,259274.000,27219.000,27623.836,-404.836,-399.464,-5.372,0
74.000,G11,259274.000,-7013.000,-6626.707,-386.293,-399.464,13.171,0
74.000,G13,259274.000,-10523.000,-10117.775,-405.225,-399.464,-5.761,0
74.000,G15,259274.000,-7099.000,-6690.490,-408.510,-399.464,-9.047,0
74.000,G20,259274.000,21111.000,21507.036,-396.036,-399.464,3.428,0
75.000,C14,259275.000,16344.000,16745.031,-401.031,-399.231,-1.800,0
75.000,C21,259275.000,24693.000,25092.231,-399.231,-399.231,0.000,0
75.000,C43,259275.000,15912.000,16313.313,-401.313,-399.231,-2.082,0
75.000,E12,259275.000,13020.000,13417.664,-397.664,-399.231,1.567,0
75.000,E21,259275.000,-16561.000,-16151.096,-409.904,-399.231,-10.673,0
75.000,E27,259275.000,12000.000,12411.223,-411.223,-399.231,-11.992,0
75.000,E33,259275.000,-12597.000,-12207.774,-389.226,-399.231,10.005,0
75.000,G02,259275.000,1184.000,1575.533,-391.533,-399.231,7.698,0
75.000,G06,259275.000,10404.000,10798.666,-394.666,-399.231,4.565,0
75.000,G07,259275.000,5774.000,6173.112,-399.112,-399.231,0.119,0
75.000,G09,259275.000,27198.000,27603.018,-405.018,-399.231,-5.787,0
75.000,G11,259275.000,-7069.000,-6682.407,-386.593,-399.231,12.638,0
75.000,G13,259275.000,-10541.000,-10135.937,-405.063,-399.231,-5.832,0
75.000,G15,259275.000,-7111.000,-6702.470,-408.530,-399.231,-9.299,0
75.000,G20,259275.000,21072.000,21468.616,-396.616,-399.231,2.615,0
76.000,C14,259276.000,16322.000,16723.486,-401.486,-400.518,-0.968,0
76.000,C21,259276.000,24668.000,25067.965,-399.965,-400.518,0.553,0
76.000,C24,259276.000,-23332.000,-22930.063,-401.937,-400.518,-1.418,0
76.000,C43,259276.000,15891.000,16292.072,-401.072,-400.518,-0.553,0
76.000,E12,259276.000,12984.000,13382.210,-398.210,-400.518,2.308,0
76.000,E21,259276.000,-16570.000,-16160.055,-409.945,-400.518,-9.427,0
76.000,E27,259276.000,11992.000,12402.872,-410.872,-400.518,-10.354,0
76.000,E33,259276.000,-12648.000,-12259.092,-388.908,-400.518,11.610,0
76.000,G02,259276.000,1136.000,1527.635,-391.635,-400.518,8.883,0
76.000,G06,259276.000,10362.000,10755.981,-393.981,-400.518,6.538,0
76.000,G07,259276.000,5741.000,6139.577,-398.577,-400.518,1.941,0
76.000,G09,259276.000,27177.000,27582.164,-405.164,-400.518,-4.646,0
76.000,G11,259276.000,-7125.000,-6738.091,-386.909,-400.518,13.610,0
76.000,G13,259276.000,-10560.000,-10154.092,-405.908,-400.518,-5.390,0
76.000,G15,259276.000,-7123.000,-6714.451,-408.549,-400.518,-8.031,0
76.000,G20,259276.000,21034.000,21430.148,-396.148,-400.518,4.370,0
77.000,C14,259277.000,16301.000,16701.912,-400.912,-400.238,-0.674,0
77.000,C21,259277.000,24644.000,25043.666,-399.666,-400.238,0.572,0
77.000,C24,259277.000,-23349.000,-22947.375,-401.625,-400.238,-1.387,0
77.000,C43,259277.000,15870.000,16270.811,-400.811,-400.238,-0.572,0
77.000,E12,259277.000,12949.000,13346.726,-397.726,-400.238,2.513,0
77.000,E21,259277.000,-16579.000,-16168.998,-410.002,-400.238,-9.764,0
77.000,E27,259277.000,11983.000,12394.509,-411.509,-400.238,-11.271,0
77.000,E33,259277.000,-12699.000,-12310.382,-388.618,-400.238,11.620,0
77.000,G02,259277.000,1088.000,1479.728,-391.728,-400.238,8.510,0
77.000,G06,259277.000,10319.000,10713.265,-394.265,-400.238,5.973,0
77.000,G07,259277.000,5707.000,6106.033,-399.033,-400.238,1.206,0
77.000,G09,259277.000,27156.000,27561.274,-405.274,-400.238,-5.035,0
77.000,G11,259277.000,-7180.000,-6793.760,-386.240,-400.238,13.998,0
77.000,G13,259277.000,-10578.000,-10172.239,-405.761,-400.238,-5.523,0
77.000,G15,259277.000,-7135.000,-6726.431,-408.569,-400.238,-8.331,0
77.000,G20,259277.000,20995.000,21391.632,-396.632,-400.238,3.606,0
78.000,C14,259278.000,16279.000,16680.309,-401.309,-400.321,-0.988,0
78.000,C21,259278.000,24620.000,25019.334,-399.334,-400.321,0.988,0
78.000,C24,259278.000,-23367.000,-22964.661,-402.339,-400.321,-2.018,0
78.000,C43,259278.000,15848.000,16249.530,-401.530,-400.321,-1.209,0
78.000,E12,259278.000,12913.000,13311.211,-398.211,-400.321,2.110,0
78.000,E21,259278.000,-16588.000,-16177.924,-410.076,-400.321,-9.755,0
78.000,E27,259278.000,11975.000,12386.135,-411.135,-400.321,-10.814,0
78.000,E33,259278.000,-12751.000,-12361.644,-389.356,-400.321,10.965,0
78.000,G02,259278.000,1040.000,1431.811,-391.811,-400.321,8.510,0
78.000,G06,259278.000,10276.000,10670.521,-394.521,-400.321,5.800,0
78.000,G07,259278.000,5674.000,6072.479,-398.479,-400.321,1.843,0
78.000,G09,259278.000,27135.000,27540.347,-405.347,-400.321,-5.026,0
78.000,G11,259278.000,-7236.000,-6849.412,-386.588,-400.321,13.733,0
78.000,G13,259278.000,-10596.000,-10190.379,-405.621,-400.321,-5.300,0
78.000,G15,259278.000,-7147.000,-6738.411,-408.589,-400.321,-8.268,0
78.000,G20,259278.000,20957.000,21353.068,-396.068,-400.321,4.253,0
79.000,C14,259279.000,16258.000,16658.677,-400.677,-400.322,-0.354,0
79.000,C21,259279.000,24595.000,24994.968,-399.968,-400.322,0.354,0
79.000,C24,259279.000,-23384.000,-22981.920,-402.080,-400.322,-1.757,0
79.000,C43,259279.000,15827.000,16228.231,-401.231,-400.322,-0.908,0
79.000,E12,259279.000,12878.000,13275.667,-397.667,-400.322,2.655,0
79.000,E21,259279.000,-16597.000,-16186.834,-410.166,-400.322,-9.844,0
79.000,E27,259279.000,11967.000,12377.749,-410.749,-400.322,-10.427,0
79.000,E33,259279.000,-12802.000,-12412.879,-389.121,-400.322,11.201,0
79.000,G02,259279.000,992.000,1383.885,-391.885,-400.322,8.437,0
79.000,G06,259279.000,10234.000,10627.747,-393.747,-400.322,6.576,0
