epoch_s,sat_id,gps_tow,d_rx_hz,d_truth_hz,raw_resid_hz,common_mode_hz,corrected_resid_hz,excluded_outlier
52.000,G15,259252.000,-6830.000,-6426.811,-403.189,-394.680,-8.509,0
52.000,G20,259252.000,21948.000,22340.066,-392.066,-394.680,2.614,0
52.000,G22,259252.000,-2243.000,-1847.242,-395.758,-394.680,-1.078,0
52.000,G30,259252.000,1506.000,1899.695,-393.695,-394.680,0.984,0
53.000,E12,259253.000,13797.000,14190.007,-393.007,-394.377,1.370,0
53.000,E19,259253.000,12119.000,12515.570,-396.570,-394.377,-2.192,0
53.000,E21,259253.000,-16355.000,-15949.879,-405.121,-394.377,-10.744,0
53.000,E26,259253.000,-28385.000,-27989.924,-395.076,-394.377,-0.698,0
53.000,E33,259253.000,-11456.000,-11072.064,-383.936,-394.377,10.441,0
53.000,G02,259253.000,2240.000,2626.630,-386.630,-394.377,7.747,0
53.000,G06,259253.000,11341.000,11730.087,-389.087,-394.377,5.291,0
53.000,G07,259253.000,6514.000,6908.377,-394.377,-394.377,0.000,0
53.000,G09,259253.000,27652.000,28052.669,-400.669,-394.377,-6.291,0
53.000,G11,259253.000,-5835.000,-5453.662,-381.338,-394.377,13.040,0
53.000,G13,259253.000,-10135.000,-9734.704,-400.296,-394.377,-5.919,0
53.000,G15,259253.000,-6842.000,-6438.800,-403.200,-394.377,-8.823,0
53.000,G20,259253.000,21911.000,22302.711,-391.711,-394.377,2.667,0
53.000,G22,259253.000,-2270.000,-1874.094,-395.906,-394.377,-1.528,0
53.000,G30,259253.000,1472.000,1864.990,-392.990,-394.377,1.387,0
54.000,E12,259254.000,13762.000,14155.223,-393.223,-394.064,0.841,0
54.000,E19,259254.000,12091.000,12487.511,-396.511,-394.064,-2.447,0
54.000,E21,259254.000,-16364.000,-15959.196,-404.804,-394.064,-10.739,0
54.000,E26,259254.000,-28414.000,-28019.510,-394.490,-394.064,-0.426,0
54.000,E33,259254.000,-11508.000,-11123.957,-384.043,-394.064,10.022,0
54.000,G02,259254.000,2192.000,2578.972,-386.972,-394.064,7.092,0
54.000,G06,259254.000,11298.000,11688.074,-390.074,-394.064,3.990,0
54.000,G07,259254.000,6481.000,6875.064,-394.064,-394.064,0.000,0
54.000,G09,259254.000,27632.000,28032.609,-400.609,-394.064,-6.545,0
54.000,G11,259254.000,-5891.000,-5509.656,-381.344,-394.064,12.720,0
54.000,G13,259254.000,-10154.000,-9753.016,-400.984,-394.064,-6.919,0
54.000,G15,259254.000,-6854.000,-6450.788,-403.212,-394.064,-9.147,0
54.000,G20,259254.000,21873.000,22265.307,-392.307,-394.064,1.757,0
54.000,G22,259254.000,-2297.000,-1900.935,-396.065,-394.064,-2.000,0
54.000,G30,259254.000,1437.000,1830.282,-393.282,-394.064,0.782,0
55.000,E12,259255.000,13727.000,14120.408,-393.408,-394.741,1.333,0
55.000,E19,259255.000,12062.000,12459.432,-397.432,-394.741,-2.692,0
55.000,E21,259255.000,-16374.000,-15968.498,-405.502,-394.741,-10.762,0
55.000,E26,259255.000,-28444.000,-28049.044,-394.956,-394.741,-0.216,0
55.000,E33,259255.000,-11560.000,-11175.826,-384.174,-394.741,10.567,0
55.000,G02,259255.000,2144.000,2531.302,-387.302,-394.741,7.438,0
55.000,G06,259255.000,11256.000,11646.030,-390.030,-394.741,4.711,0
55.000,G07,259255.000,6447.000,6841.741,-394.741,-394.741,0.000,0
55.000,G09,259255.000,27612.000,28012.514,-400.514,-394.741,-5.773,0
55.000,G11,259255.000,-5948.000,-5565.637,-382.363,-394.741,12.378,0
55.000,G13,259255.000,-10172.000,-9771.322,-400.678,-394.741,-5.937,0
55.000,G15,259255.000,-6867.000,-6462.777,-404.223,-394.741,-9.483,0
55.000,G20,259255.000,21836.000,22227.854,-391.854,-394.741,2.886,0
55.000,G22,259255.000,-2324.000,-1927.765,-396.235,-394.741,-1.495,0
55.000,G30,259255.000,1402.000,1795.571,-393.571,-394.741,1.169,0
56.000,E12,259256.000,13692.000,14085.561,-393.561,-394.406,0.845,0
56.000,E19,259256.000,12034.000,12431.332,-397.332,-394.406,-2.926,0
56.000,E21,259256.000,-16383.000,-15977.783,-405.217,-394.406,-10.811,0
56.000,E26,259256.000,-28474.000,-28078.526,-395.474,-394.406,-1.067,0
56.000,E33,259256.000,-11612.000,-11227.670,-384.330,-394.406,10.076,0
56.000,G02,259256.000,2096.000,2483.620,-387.620,-394.406,6.786,0
56.000,G06,259256.000,11214.000,11603.954,-389.954,-394.406,4.452,0
56.000,G07,259256.000,6414.000,6808.406,-394.406,-394.406,0.000,0
56.000,G09,259256.000,27591.000,27992.382,-401.382,-394.406,-6.975,0
56.000,G11,259256.000,-6004.000,-5621.606,-382.394,-394.406,12.012,0
56.000,G13,259256.000,-10190.000,-9789.621,-400.379,-394.406,-5.973,0
56.000,G15,259256.000,-6879.000,-6474.765,-404.235,-394.406,-9.829,0
56.000,G20,259256.000,21798.000,22190.353,-392.353,-394.406,2.053,0
56.000,G22,259256.000,-2351.000,-1954.583,-396.417,-394.406,-2.011,0
56.000,G30,259256.000,1367.000,1760.858,-393.858,-394.406,0.549,0
57.000,E12,259257.000,13657.000,14050.684,-393.684,-394.142,0.458,0
57.000,E19,259257.000,12006.000,12403.211,-397.211,-394.142,-3.069,0
57.000,E21,259257.000,-16392.000,-15987.051,-404.949,-394.142,-10.807,0
57.000,E26,259257.000,-28503.000,-28107.958,-395.042,-394.142,-0.900,0
57.000,E33,259257.000,-11664.000,-11279.488,-384.512,-394.142,9.630,0
57.000,G02,259257.000,2049.000,2435.926,-386.926,-394.142,7.216,0
57.000,G06,259257.000,11172.000,11561.847,-389.847,-394.142,4.295,0
57.000,G07,259257.000,6381.000,6775.061,-394.061,-394.142,0.080,0
57.000,G09,259257.000,27571.000,27972.214,-401.214,-394.142,-7.072,0
57.000,G11,259257.000,-6060.000,-5677.562,-382.438,-394.142,11.704,0
57.000,G13,259257.000,-10209.000,-9807.912,-401.088,-394.142,-6.946,0
57.000,G15,259257.000,-6891.000,-6486.752,-404.248,-394.142,-10.106,0
57.000,G20,259257.000,21760.000,22152.803,-392.803,-394.142,1.339,0
57.000,G22,259257.000,-2378.000,-1981.389,-396.611,-394.142,-2.469,0
57.000,G30,259257.000,1332.000,1726.142,-394.142,-394.142,0.000,0
58.000,E12,259258.000,13623.000,14015.775,-392.775,-393.706,0.931,0
58.000,E19,259258.000,11979.000,12375.069,-396.069,-393.706,-2.363,0
58.000,E21,259258.000,-16401.000,-15996.304,-404.696,-393.706,-10.990,0
58.000,E26,259258.000,-28532.000,-28137.338,-394.662,-393.706,-0.956,0
58.000,E33,259258.000,-11715.000,-11331.281,-383.719,-393.706,9.987,0
58.000,G02,259258.000,2001.000,2388.220,-387.220,-393.706,6.486,0
58.000,G06,259258.000,11130.000,11519.709,-389.709,-393.706,3.997,0
58.000,G07,259258.000,6348.000,6741.706,-393.706,-393.706,0.000,0
58.000,G09,259258.000,27552.000,27952.010,-400.010,-393.706,-6.304,0
58.000,G11,259258.000,-6115.000,-5733.505,-381.495,-393.706,12.211,0
58.000,G13,259258.000,-10227.000,-9826.197,-400.803,-393.706,-7.097,0
58.000,G15,259258.000,-6902.000,-6498.740,-403.260,-393.706,-9.554,0
58.000,G20,259258.000,21723.000,22115.204,-392.204,-393.706,1.502,0
58.000,G22,259258.000,-2404.000,-2008.183,-395.817,-393.706,-2.111,0
58.000,G30,259258.000,1298.000,1691.424,-393.424,-393.706,0.283,0
59.000,E12,259259.000,13588.000,13980.836,-392.836,-394.334,1.498,0
59.000,E19,259259.000,11950.000,12346.906,-396.906,-394.334,-2.573,0
59.000,E21,259259.000,-16410.000,-16005.540,-404.460,-394.334,-10.127,0
59.000,E26,259259.000,-28561.000,-28166.666,-394.334,-394.334,0.000,0
59.000,E33,259259.000,-11767.000,-11383.048,-383.952,-394.334,10.382,0
59.000,G02,259259.000,1954.000,2340.503,-386.503,-394.334,7.831,0
59.000,G06,259259.000,11088.000,11477.540,-389.540,-394.334,4.794,0
59.000,G07,259259.000,6314.000,6708.340,-394.340,-394.334,-0.006,0
59.000,G09,259259.000,27531.000,27931.770,-400.770,-394.334,-6.436,0
59.000,G11,259259.000,-6171.000,-5789.434,-381.566,-394.334,12.768,0
59.000,G13,259259.000,-10245.000,-9844.474,-400.526,-394.334,-6.192,0
59.000,G15,259259.000,-6914.000,-6510.727,-403.273,-394.334,-8.940,0
59.000,G20,259259.000,21686.000,22077.557,-391.557,-394.334,2.777,0
59.000,G22,259259.000,-2431.000,-2034.966,-396.034,-394.334,-1.700,0
59.000,G30,259259.000,1264.000,1656.703,-392.703,-394.334,1.631,0
60.000,E12,259260.000,13553.000,13945.866,-392.866,-393.964,1.098,0
60.000,E19,259260.000,11922.000,12318.723,-396.723,-393.964,-2.759,0
60.000,E21,259260.000,-16419.000,-16014.759,-404.241,-393.964,-10.277,0
60.000,E26,259260.000,-28591.000,-28195.943,-395.057,-393.964,-1.092,0
60.000,E33,259260.000,-11818.000,-11434.790,-383.210,-393.964,10.755,0
60.000,G02,259260.000,1906.000,2292.774,-386.774,-393.964,7.190,0
60.000,G06,259260.000,11046.000,11435.339,-389.339,-393.964,4.625,0
60.000,G07,259260.000,6281.000,6674.964,-393.964,-393.964,0.000,0
60.000,G09,259260.000,27511.000,27911.494,-400.494,-393.964,-6.530,0
60.000,G11,259260.000,-6227.000,-5845.351,-381.649,-393.964,12.315,0
60.000,G13,259260.000,-10263.000,-9862.744,-400.256,-393.964,-6.291,0
60.000,G15,259260.000,-6926.000,-6522.713,-403.287,-393.964,-9.322,0
60.000,G20,259260.000,21648.000,22039.861,-391.861,-393.964,2.103,0
60.000,G22,259260.000,-2457.000,-2061.737,-395.263,-393.964,-1.299,0
60.000,G30,259260.000,1229.000,1621.980,-392.980,-393.964,0.985,0
61.000,E12,259261.000,13518.000,13910.866,-392.866,-393.578,0.712,0
61.000,E19,259261.000,11894.000,12290.518,-396.518,-393.578,-2.941,0
61.000,E21,259261.000,-16429.000,-16023.963,-405.037,-393.578,-11.460,0
61.000,E26,259261.000,-28620.000,-28225.169,-394.831,-393.578,-1.253,0
61.000,E33,259261.000,-11870.000,-11486.507,-383.493,-393.578,10.084,0
61.000,G02,259261.000,1858.000,2245.034,-387.034,-393.578,6.544,0
61.000,G06,259261.000,11004.000,11393.108,-389.108,-393.578,4.470,0
61.000,G07,259261.000,6248.000,6641.578,-393.578,-393.578,0.000,0
61.000,G09,259261.000,27491.000,27891.182,-400.182,-393.578,-6.604,0
61.000,G11,259261.000,-6283.000,-5901.254,-381.746,-393.578,11.832,0
61.000,G13,259261.000,-10281.000,-9881.008,-399.992,-393.578,-6.415,0
61.000,G15,259261.000,-6938.000,-6534.700,-403.300,-393.578,-9.723,0
61.000,G20,259261.000,21610.000,22002.116,-392.116,-393.578,1.462,0
61.000,G22,259261.000,-2484.000,-2088.496,-395.504,-393.578,-1.926,0
61.000,G30,259261.000,1194.000,1587.254,-393.254,-393.578,0.324,0
62.000,E12,259262.000,13483.000,13875.835,-392.835,-394.181,1.346,0
62.000,E19,259262.000,11866.000,12262.293,-396.293,-394.181,-2.113,0
62.000,E21,259262.000,-16438.000,-16033.150,-404.850,-394.181,-10.669,0
62.000,E26,259262.000,-28649.000,-28254.344,-394.656,-394.181,-0.475,0
62.000,E33,259262.000,-11922.000,-11538.197,-383.803,-394.181,10.378,0
62.000,G02,259262.000,1811.000,2197.282,-386.282,-394.181,7.899,0
62.000,G06,259262.000,10961.000,11350.846,-389.846,-394.181,4.335,0
62.000,G07,259262.000,6214.000,6608.181,-394.181,-394.181,0.000,0
62.000,G09,259262.000,27471.000,27870.834,-399.834,-394.181,-5.653,0
62.000,G11,259262.000,-6339.000,-5957.144,-381.856,-394.181,12.325,0
62.000,G13,259262.000,-10300.000,-9899.264,-400.736,-394.181,-6.555,0
62.000,G15,259262.000,-6950.000,-6546.686,-403.314,-394.181,-9.133,0
62.000,G20,259262.000,21573.000,21964.323,-391.323,-394.181,2.858,0
62.000,G22,259262.000,-2511.000,-2115.244,-395.756,-394.181,-1.575,0
62.000,G30,259262.000,1159.000,1552.526,-393.526,-394.181,0.655,0
63.000,E12,259263.000,13448.000,13840.773,-392.773,-393.797,1.024,0
63.000,E19,259263.000,11837.000,12234.048,-397.048,-393.797,-3.251,0
63.000,E21,259263.000,-16447.000,-16042.320,-404.680,-393.797,-10.883,0
63.000,E26,259263.000,-28679.000,-28283.467,-395.533,-393.797,-1.737,0
63.000,E33,259263.000,-11974.000,-11589.862,-384.138,-393.797,9.658,0
63.000,G02,259263.000,1763.000,2149.519,-386.519,-393.797,7.278,0
63.000,G06,259263.000,10919.000,11308.553,-389.553,-393.797,4.244,0
63.000,G07,259263.000,6181.000,6574.774,-393.774,-393.797,0.023,0
63.000,G09,259263.000,27450.000,27850.449,-400.449,-393.797,-6.653,0
63.000,G11,259263.000,-6395.000,-6013.020,-381.980,-393.797,11.816,0
63.000,G13,259263.000,-10318.000,-9917.513,-400.487,-393.797,-6.691,0
63.000,G15,259263.000,-6962.000,-6558.671,-403.329,-393.797,-9.532,0
63.000,G20,259263.000,21535.000,21926.481,-391.481,-393.797,2.315,0
63.000,G22,259263.000,-2538.000,-2141.979,-396.021,-393.797,-2.224,0
63.000,G30,259263.000,1124.000,1517.797,-393.797,-393.797,0.000,0
64.000,E12,259264.000,13412.000,13805.681,-393.681,-394.357,0.676,0
64.000,E19,259264.000,11809.000,12205.781,-396.781,-394.357,-2.424,0
64.000,E21,259264.000,-16456.000,-16051.475,-404.525,-394.357,-10.169,0
64.000,E26,259264.000,-28708.000,-28312.538,-395.462,-394.357,-1.105,0
64.000,E33,259264.000,-12026.000,-11641.500,-384.500,-394.357,9.857,0
64.000,G02,259264.000,1715.000,2101.745,-386.745,-394.357,7.612,0
64.000,G06,259264.000,10877.000,11266.229,-389.229,-394.357,5.128,0
64.000,G07,259264.000,6147.000,6541.357,-394.357,-394.357,0.000,0
64.000,G09,259264.000,27429.000,27830.029,-401.029,-394.357,-6.672,0
64.000,G11,259264.000,-6451.000,-6068.882,-382.118,-394.357,12.238,0
64.000,G13,259264.000,-10336.000,-9935.755,-400.245,-394.357,-5.889,0
64.000,G15,259264.000,-6974.000,-6570.657,-403.343,-394.357,-8.986,0
64.000,G20,259264.000,21497.000,21888.591,-391.591,-394.357,2.766,0
64.000,G22,259264.000,-2565.000,-2168.703,-396.297,-394.357,-1.940,0
64.000,G30,259264.000,1090.000,1483.065,-393.065,-394.357,1.292,0
65.000,E12,259265.000,13377.000,13770.558,-393.558,-393.930,0.372,0
65.000,E19,259265.000,11781.000,12177.494,-396.494,-393.930,-2.565,0
65.000,E21,259265.000,-16466.000,-16060.613,-405.387,-393.930,-11.458,0
65.000,E26,259265.000,-28737.000,-28341.559,-395.441,-393.930,-1.512,0
65.000,E33,259265.000,-12077.000,-11693.113,-383.887,-393.930,10.043,0
65.000,G02,259265.000,1667.000,2053.960,-386.960,-393.930,6.970,0
65.000,G06,259265.000,10834.000,11223.875,-389.875,-393.930,4.055,0
65.000,G07,259265.000,6114.000,6507.930,-393.930,-393.930,0.000,0
65.000,G09,259265.000,27409.000,27809.572,-400.572,-393.930,-6.642,0
65.000,G11,259265.000,-6507.000,-6124.730,-382.270,-393.930,11.659,0
65.000,G13,259265.000,-10355.000,-9953.989,-401.011,-393.930,-7.081,0
65.000,G15,259265.000,-6986.000,-6582.642,-403.358,-393.930,-9.428,0
65.000,G20,259265.000,21459.000,21850.653,-391.653,-393.930,2.277,0
65.000,G22,259265.000,-2592.000,-2195.414,-396.586,-393.930,-2.656,0
65.000,G30,259265.000,1055.000,1448.330,-393.330,-393.930,0.599,0
66.000,E12,259266.000,13342.000,13735.404,-393.404,-394.492,1.088,0
66.000,E19,259266.000,11752.000,12149.187,-397.187,-394.492,-2.694,0
66.000,E21,259266.000,-16475.000,-16069.734,-405.266,-394.492,-10.773,0
66.000,E26,259266.000,-28766.000,-28370.527,-395.473,-394.492,-0.980,0
66.000,E33,259266.000,-12129.000,-11744.699,-384.301,-394.492,10.191,0
66.000,G02,259266.000,1619.000,2006.164,-387.164,-394.492,7.328,0
66.000,G06,259266.000,10791.000,11181.490,-390.490,-394.492,4.002,0
66.000,G07,259266.000,6080.000,6474.492,-394.492,-394.492,0.000,0
66.000,G09,259266.000,27388.000,27789.079,-401.079,-394.492,-6.587,0
66.000,G11,259266.000,-6563.000,-6180.564,-382.436,-394.492,12.056,0
66.000,G13,259266.000,-10373.000,-9972.217,-400.783,-394.492,-6.291,0
66.000,G15,259266.000,-6999.000,-6594.627,-404.373,-394.492,-9.881,0
66.000,G20,259266.000,21420.000,21812.666,-392.666,-394.492,1.826,0
66.000,G22,259266.000,-2619.000,-2222.114,-396.886,-394.492,-2.394,0
66.000,G30,259266.000,1020.000,1413.594,-393.594,-394.492,0.898,0
67.000,E12,259267.000,13307.000,13700.221,-393.221,-395.045,1.824,0
67.000,E19,259267.000,11724.000,12120.858,-396.858,-395.045,-1.813,0
67.000,E21,259267.000,-16484.000,-16078.840,-405.160,-395.045,-10.115,0
67.000,E26,259267.000,-28795.000,-28399.445,-395.555,-395.045,-0.510,0
67.000,E33,259267.000,-12181.000,-11796.259,-384.741,-395.045,10.304,0
67.000,G02,259267.000,1571.000,1958.357,-387.357,-395.045,7.687,0
67.000,G06,259267.000,10749.000,11139.075,-390.075,-395.045,4.970,0
67.000,G07,259267.000,6046.000,6441.045,-395.045,-395.045,0.000,0
67.000,G09,259267.000,27367.000,27768.550,-401.550,-395.045,-6.505,0
67.000,G11,259267.000,-6619.000,-6236.383,-382.617,-395.045,12.428,0
67.000,G13,259267.000,-10392.000,-9990.437,-401.563,-395.045,-6.518,0
67.000,G15,259267.000,-7011.000,-6606.611,-404.389,-395.045,-9.344,0
67.000,G20,259267.000,21382.000,21774.631,-392.631,-395.045,2.414,0
67.000,G22,259267.000,-2646.000,-2248.801,-397.199,-395.045,-2.154,0
67.000,G30,259267.000,985.000,1378.856,-393.856,-395.045,1.189,0
68.000,E12,259268.000,13271.000,13665.007,-394.007,-394.588,0.581,0
68.000,E19,259268.000,11695.000,12092.509,-397.509,-394.588,-2.922,0
68.000,E21,259268.000,-16494.000,-16087.929,-406.071,-394.588,-11.483,0
68.000,E26,259268.000,-28824.000,-28428.311,-395.689,-394.588,-1.102,0
68.000,E33,259268.000,-12233.000,-11847.792,-385.208,-394.588,9.380,0
68.000,G02,259268.000,1523.000,1910.540,-387.540,-394.588,7.047,0
68.000,G06,259268.000,10706.000,11096.629,-390.629,-394.588,3.959,0
68.000,G07,259268.000,6013.000,6407.588,-394.588,-394.588,0.000,0
68.000,G09,259268.000,27347.000,27747.985,-400.985,-394.588,-6.398,0
68.000,G11,259268.000,-6675.000,-6292.188,-382.812,-394.588,11.776,0
68.000,G13,259268.000,-10410.000,-10008.650,-401.350,-394.588,-6.763,0
68.000,G15,259268.000,-7023.000,-6618.595,-404.405,-394.588,-9.818,0
68.000,G20,259268.000,21344.000,21736.547,-392.547,-394.588,2.040,0
68.000,G22,259268.000,-2672.000,-2275.477,-396.523,-394.588,-1.936,0
68.000,G30,259268.000,950.000,1344.116,-394.116,-394.588,0.471,0
69.000,E12,259269.000,13236.000,13629.763,-393.763,-394.375,0.612,0
69.000,E19,259269.000,11667.000,12064.140,-397.140,-394.375,-2.766,0
69.000,E21,259269.000,-16502.000,-16097.002,-404.998,-394.375,-10.624,0
69.000,E26,259269.000,-28853.000,-28457.125,-395.875,-394.375,-1.500,0
69.000,E33,259269.000,-12284.000,-11899.299,-384.701,-394.375,9.673,0
69.000,G02,259269.000,1475.000,1862.713,-387.713,-394.375,6.662,0
69.000,G06,259269.000,10664.000,11054.153,-390.153,-394.375,4.221,0
69.000,G07,259269.000,5980.000,6374.120,-394.120,-394.375,0.254,0
69.000,G09,259269.000,27326.000,27727.384,-401.384,-394.375,-7.010,0
69.000,G11,259269.000,-6730.000,-6347.979,-382.021,-394.375,12.353,0
69.000,G13,259269.000,-10428.000,-10026.856,-401.144,-394.375,-6.770,0
69.000,G15,259269.000,-7035.000,-6630.578,-404.422,-394.375,-10.047,0
69.000,G20,259269.000,21306.000,21698.416,-392.416,-394.375,1.959,0
69.000,G22,259269.000,-2699.000,-2302.140,-396.860,-394.375,-2.486,0
69.000,G30,259269.000,915.000,1309.375,-394.375,-394.375,0.000,0
70.000,E12,259270.000,13201.000,13594.488,-393.488,-394.643,1.155,0
70.000,E19,259270.000,11639.000,12035.750,-396.750,-394.643,-2.107,0
70.000,E21,259270.000,-16511.000,-16106.058,-404.942,-394.643,-10.298,0
70.000,E26,259270.000,-28882.000,-28485.888,-396.112,-394.643,-1.468,0
70.000,E33,259270.000,-12335.000,-11950.779,-384.221,-394.643,10.422,0
70.000,G02,259270.000,1428.000,1814.875,-386.875,-394.643,7.769,0
70.000,G06,259270.000,10622.000,11011.647,-389.647,-394.643,4.996,0
70.000,G07,259270.000,5946.000,6340.643,-394.643,-394.643,0.000,0
70.000,G09,259270.000,27306.000,27706.747,-400.747,-394.643,-6.103,0
70.000,G11,259270.000,-6786.000,-6403.755,-382.245,-394.643,12.398,0
70.000,G13,259270.000,-10446.000,-10045.054,-400.946,-394.643,-6.302,0
70.000,G15,259270.000,-7047.000,-6642.561,-404.439,-394.643,-9.795,0
70.000,G20,259270.000,21268.000,21660.236,-392.236,-394.643,2.408,0
70.000,G22,259270.000,-2725.000,-2328.791,-396.209,-394.643,-1.566,0
70.000,G30,259270.000,881.000,1274.631,-393.631,-394.643,1.013,0
71.000,E12,259271.000,13166.000,13559.183,-393.183,-394.157,0.973,0
71.000,E19,259271.000,11611.000,12007.340,-396.340,-394.157,-2.183,0
71.000,E21,259271.000,-16520.000,-16115.098,-404.902,-394.157,-10.745,0
71.000,E26,259271.000,-28910.000,-28514.600,-395.400,-394.157,-1.244,0
71.000,E33,259271.000,-12386.000,-12002.232,-383.768,-394.157,10.389,0
71.000,G02,259271.000,1380.000,1767.026,-387.026,-394.157,7.130,0
71.000,G06,259271.000,10580.000,10969.111,-389.111,-394.157,5.046,0
71.000,G07,259271.000,5913.000,6307.157,-394.157,-394.157,0.000,0
71.000,G09,259271.000,27286.000,27686.073,-400.073,-394.157,-5.917,0
71.000,G11,259271.000,-6841.000,-6459.516,-381.484,-394.157,12.672,0
71.000,G13,259271.000,-10464.000,-10063.245,-400.755,-394.157,-6.598,0
71.000,G15,259271.000,-7058.000,-6654.544,-403.456,-394.157,-9.299,0
71.000,G20,259271.000,21230.000,21622.008,-392.008,-394.157,2.149,0
71.000,G22,259271.000,-2752.000,-2355.429,-396.571,-394.157,-2.414,0
71.000,G30,259271.000,846.000,1239.886,-393.886,-394.157,0.271,0
72.000,E12,259272.000,13131.000,13523.849,-392.849,-393.660,0.811,0
72.000,E19,259272.000,11582.000,11978.909,-396.909,-393.660,-3.249,0
72.000,E21,259272.000,-16529.000,-16124.122,-404.878,-393.660,-11.218,0
72.000,E26,259272.000,-28939.000,-28543.260,-395.740,-393.660,-2.080,0
72.000,E33,259272.000,-12438.000,-12053.658,-384.342,-393.660,9.318,0
72.000,G02,259272.000,1332.000,1719.168,-387.168,-393.660,6.492,0
72.000,G06,259272.000,10537.000,10926.544,-389.544,-393.660,4.116,0
72.000,G07,259272.000,5880.000,6273.660,-393.660,-393.660,0.000,0
72.000,G09,259272.000,27265.000,27665.364,-400.364,-393.660,-6.704,0
72.000,G11,259272.000,-6897.000,-6515.261,-381.739,-393.660,11.921,0
72.000,G13,259272.000,-10482.000,-10081.429,-400.571,-393.660,-6.911,0
72.000,G15,259272.000,-7070.000,-6666.526,-403.474,-393.660,-9.814,0
